"seqn","inq020","inq012","inq030","inq060","inq080","inq090","inq132","inq140","inq150","ind235","indfmmpi","indfmmpc","inq244","ind247"
52036,1,2,2,2,2,2,2,2,2,3,0.79,1,2,1
52037,1,2,2,1,2,2,2,1,2,5,1.31,2,2,2
52038,1,2,2,2,2,1,2,2,1,6,1.7,2,2,1
52039,2,2,2,2,2,1,1,2,2,3,0.66,1,2,1
52040,1,2,2,2,2,2,1,2,2,3,0.47,1,2,1
52041,1,2,2,2,1,2,2,1,2,12,5,3,NA,NA
52042,1,2,2,2,1,2,2,1,1,10,3.93,3,NA,NA
52043,1,2,2,2,1,2,2,1,2,7,2.47,3,1,NA
52044,1,2,2,2,2,2,2,1,2,5,1.11,1,NA,NA
52045,1,2,2,2,2,2,2,2,2,3,0.47,1,2,1
52046,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
52047,1,2,2,2,2,2,2,1,2,6,1.81,2,NA,NA
52048,1,2,2,2,2,2,2,2,2,10,2.79,3,NA,NA
52049,1,2,2,2,2,2,2,1,2,6,1.16,1,2,4
52050,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
52051,1,1,2,2,2,2,2,2,1,9,2.42,3,NA,NA
52052,1,2,2,2,2,2,2,2,1,2,0.27,1,2,1
52053,2,2,2,2,2,1,2,2,2,3,0.66,1,2,1
52054,2,2,1,2,1,2,2,1,2,6,2.33,3,NA,NA
52055,1,2,2,2,2,2,2,2,2,9,2.33,3,NA,NA
52056,1,2,2,2,2,2,2,2,2,6,0.98,1,2,1
52057,1,2,2,2,2,2,2,2,2,2,0.65,1,2,1
52058,1,1,2,2,2,2,2,2,2,3,1.11,1,NA,NA
52059,1,2,2,2,2,2,2,2,1,3,0.79,1,2,1
52060,1,1,2,2,2,2,2,1,2,9,2.33,3,NA,NA
52061,1,2,2,2,2,2,2,2,2,77,NA,7,2,1
52062,1,1,2,2,2,2,2,2,2,99,NA,2,2,3
52063,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
52064,1,1,2,2,2,2,2,2,2,3,1.11,1,2,1
52065,1,2,1,2,1,2,2,2,2,99,NA,3,NA,NA
52066,2,2,2,2,2,2,1,2,1,3,0.82,1,2,1
52067,2,2,1,2,2,2,2,1,2,6,2.06,3,1,NA
52068,2,2,1,2,1,2,2,2,2,7,2.64,3,NA,NA
52069,1,1,2,2,2,2,2,2,2,5,1.31,2,2,1
52070,1,1,2,2,2,2,2,2,2,11,3.26,3,NA,NA
52071,1,2,2,2,2,2,2,2,2,7,1.39,2,2,1
52072,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
52073,2,2,1,2,2,2,2,2,2,5,1.65,2,NA,NA
52074,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
52075,1,1,1,2,2,1,2,2,2,4,1.05,1,NA,NA
52076,1,2,1,2,2,2,2,2,2,10,3.27,3,NA,NA
52077,1,2,2,2,2,1,2,2,2,5,1.11,1,2,1
52078,2,2,1,2,2,2,2,1,2,99,NA,3,1,NA
52079,1,2,2,2,2,2,2,2,2,4,0.58,1,2,3
52080,1,1,2,2,2,2,2,2,2,77,NA,3,7,NA
52081,2,2,1,1,1,2,2,1,2,8,3.71,3,NA,NA
52082,1,2,2,2,2,2,2,2,2,5,1.31,2,2,1
52083,2,2,2,2,2,2,2,2,2,2,0.28,1,2,1
52084,1,2,1,2,1,2,2,1,2,10,3.6,3,NA,NA
52085,1,2,2,2,2,2,2,1,2,11,4.26,3,NA,NA
52086,1,2,1,2,2,2,2,2,2,99,NA,9,NA,NA
52087,1,2,2,1,2,2,2,2,2,6,1.02,1,2,1
52088,2,2,1,2,2,2,2,1,2,5,1.99,3,NA,NA
52089,1,2,2,2,2,2,2,2,2,3,0.72,1,2,1
52090,1,1,2,2,1,2,2,1,2,12,5,3,NA,NA
52091,2,2,2,2,2,2,2,2,2,1,0.05,1,2,1
52092,1,2,2,2,2,2,2,2,2,7,1.4,2,1,NA
52093,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
52094,7,7,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
52095,1,2,2,2,2,2,2,2,2,9,2.72,3,NA,NA
52096,2,2,1,2,2,2,2,2,2,4,1.07,1,2,1
52097,1,2,2,2,2,2,2,2,2,12,5,3,2,1
52098,1,2,2,2,2,2,2,2,1,3,0.72,1,2,1
52099,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
52100,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
52101,1,2,1,2,2,2,2,1,2,7,1.22,1,NA,NA
52102,1,2,2,2,2,2,2,1,2,77,NA,3,1,NA
52103,1,1,2,2,2,2,2,2,2,9,1.35,2,NA,NA
52104,2,2,1,2,1,2,2,1,2,4,1.45,2,1,NA
52105,2,2,2,2,2,2,2,2,2,1,0,1,2,1
52106,1,2,2,2,2,2,2,2,2,7,1.22,1,NA,NA
52107,1,1,2,2,2,2,2,2,1,1,0.33,1,2,1
52108,2,2,2,2,2,2,2,2,1,3,0.32,1,2,1
52109,1,2,1,1,2,2,2,2,1,8,4.43,3,NA,NA
52110,1,2,2,2,2,2,2,2,2,11,4.35,3,NA,NA
52111,1,2,1,2,2,2,2,2,2,3,1.11,1,2,1
52112,2,2,2,2,2,2,2,2,2,99,NA,1,2,1
52113,2,2,1,2,2,1,2,2,2,4,0.62,1,2,1
52114,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
52115,1,2,2,2,2,2,2,2,2,7,1.85,2,2,1
52116,1,2,2,2,2,2,2,2,2,3,0.47,1,2,1
52117,1,2,1,1,2,1,2,2,1,6,0.98,1,2,1
52118,1,2,2,2,2,2,2,2,1,3,0.99,1,2,1
52119,1,2,1,2,2,2,2,2,2,3,1.33,2,2,1
52120,1,2,1,1,2,1,2,2,1,99,NA,1,2,1
52121,1,2,2,2,2,2,1,2,2,8,1.37,2,2,1
52122,1,2,1,2,2,2,2,2,2,12,5,3,NA,NA
52123,1,2,2,2,2,1,2,2,2,6,1.3,1,2,77
52124,2,2,1,2,2,1,2,2,2,99,NA,1,2,1
52125,1,2,2,2,2,2,2,2,2,1,0,1,2,1
52126,1,2,2,2,2,2,2,2,1,3,0.66,1,2,1
52127,2,2,1,2,2,2,2,2,2,3,0.99,1,2,1
52128,1,2,2,2,2,2,2,2,2,6,1.36,2,2,1
52129,1,2,1,2,2,2,2,9,2,3,0.99,1,1,NA
52130,1,2,2,2,2,2,2,2,2,2,0.66,1,2,1
52131,1,2,2,2,2,2,2,2,2,8,2.18,3,NA,NA
52132,1,2,2,2,2,2,2,2,2,7,0.88,1,2,1
52133,1,1,2,2,2,2,2,2,2,3,0.72,1,NA,NA
52134,1,2,2,2,2,2,2,2,2,99,NA,9,9,NA
52135,1,2,1,2,1,2,2,1,2,9,4.28,3,NA,NA
52136,1,2,2,2,2,2,2,1,1,12,4.9,3,NA,NA
52137,1,1,2,2,2,2,2,2,2,1,0,1,NA,NA
52138,1,2,2,2,2,2,2,2,2,10,2.79,3,NA,NA
52139,1,2,2,2,2,2,2,2,2,6,1.21,1,2,1
52140,1,2,1,2,2,2,2,2,2,4,0.61,1,2,1
52141,1,2,2,2,2,2,2,2,2,11,3.81,3,NA,NA
52142,1,2,2,2,2,2,2,2,2,7,1.22,1,NA,NA
52143,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
52144,1,2,1,2,1,1,2,2,2,3,0.54,1,2,1
52145,1,2,2,2,2,2,2,2,2,99,NA,9,2,1
52146,1,2,2,2,2,2,2,2,2,3,0.89,1,2,1
52147,1,2,2,2,2,2,2,2,2,7,1.08,1,2,1
52148,1,1,2,2,2,2,2,2,2,8,4.43,3,NA,NA
52149,1,2,2,2,2,2,2,2,2,4,1.44,2,NA,NA
52150,1,2,1,1,1,2,2,2,1,9,3.28,3,NA,NA
52151,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
52152,1,2,1,2,1,2,2,2,2,9,5,3,NA,NA
52153,2,2,2,2,2,1,1,2,2,5,0.91,1,2,1
52154,1,2,2,2,2,2,2,2,1,9,2.72,3,2,1
52155,1,2,2,2,2,2,1,2,2,1,0.11,1,2,1
52156,1,2,2,2,2,2,2,1,2,8,2.09,3,NA,NA
52157,1,2,2,2,2,2,2,1,2,77,NA,3,NA,NA
52158,1,2,1,1,2,1,2,1,2,5,0.65,1,1,NA
52159,1,2,2,2,2,2,2,1,1,5,1.18,1,1,NA
52160,2,2,1,2,1,2,2,1,2,77,NA,3,1,NA
52161,2,2,1,2,2,2,2,1,2,3,1.33,2,2,1
52162,1,2,2,2,2,2,2,2,2,8,3.71,3,NA,NA
52163,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
52164,2,1,2,2,2,1,2,2,2,9,2.03,3,2,1
52165,1,2,2,2,2,2,2,2,2,4,0.61,1,2,1
52166,1,2,2,2,2,2,2,2,2,99,NA,9,2,1
52167,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
52168,2,2,1,2,2,2,2,2,2,5,1.65,2,NA,NA
52169,1,2,2,2,2,2,2,2,1,5,1.65,2,2,3
52170,1,2,2,2,2,2,2,2,2,8,2.18,3,NA,NA
52171,1,2,2,2,2,2,2,2,1,5,1.18,1,NA,NA
52172,2,2,2,2,2,2,2,2,1,3,0.99,1,2,1
52173,2,1,2,2,2,2,2,1,2,77,NA,3,1,NA
52174,2,2,1,2,1,2,2,2,2,3,1.31,2,2,1
52175,1,2,2,2,2,2,2,2,2,5,0.93,1,2,2
52176,1,2,2,2,2,2,1,2,2,2,0.26,1,2,1
52177,1,1,2,2,2,2,2,1,2,99,NA,3,1,NA
52178,1,2,2,2,2,2,2,2,2,6,1.57,2,2,1
52179,1,2,2,2,2,2,2,1,2,8,2.09,3,NA,NA
52180,1,2,2,2,2,2,2,2,2,10,2.16,3,2,3
52181,1,2,2,2,2,2,2,2,1,3,1.33,2,2,1
52182,1,2,2,2,2,2,2,2,2,12,5,3,1,NA
52183,1,1,2,2,2,2,2,2,2,8,2.49,3,NA,NA
52184,1,1,2,2,2,2,2,2,2,7,2.47,3,2,1
52185,1,2,2,2,2,2,2,2,2,7,1.4,2,NA,NA
52186,1,2,2,2,2,2,2,2,2,8,2.62,3,NA,NA
52187,1,2,2,2,2,2,2,2,1,9,3.15,3,NA,NA
52188,2,2,1,2,2,2,2,2,2,2,0.8,1,2,1
52189,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
52190,1,2,2,2,2,2,2,2,2,3,0.65,1,2,1
52191,2,2,1,2,2,2,2,2,2,3,0.74,1,2,1
52192,1,2,1,2,2,2,2,2,1,8,4.43,3,NA,NA
52193,1,1,2,2,2,2,2,1,2,11,5,3,NA,NA
52194,1,2,2,2,2,2,2,2,1,7,1.63,2,7,NA
52195,1,1,2,2,2,2,2,1,2,6,1.36,2,NA,NA
52196,1,1,2,2,2,2,2,2,2,99,NA,9,9,NA
52197,1,2,2,2,2,2,2,2,2,8,2.05,3,NA,NA
52198,1,2,2,2,2,2,2,2,2,7,1.63,2,2,1
52199,1,2,2,2,2,2,2,2,2,77,NA,3,2,1
52200,1,2,2,2,2,2,2,1,2,5,1.65,2,1,NA
52201,2,2,2,2,2,2,2,2,2,2,0.22,1,2,1
52202,2,2,1,2,1,2,2,2,2,9,4.12,3,NA,NA
52203,1,2,2,2,2,1,2,2,2,5,0.65,1,2,99
52204,1,2,2,2,2,2,2,2,2,3,0.62,1,2,1
52205,1,2,2,2,2,2,2,1,1,6,1.81,2,NA,NA
52206,2,2,2,2,2,2,2,2,2,3,0.41,1,2,1
52207,2,2,1,2,1,2,2,1,2,7,2.47,3,NA,NA
52208,2,2,9,2,2,1,2,2,2,99,NA,9,2,99
52209,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
52210,1,2,2,2,2,2,2,2,2,7,1.74,2,NA,NA
52211,2,2,1,2,1,2,2,1,2,6,2.77,3,NA,NA
52212,2,2,1,2,2,2,2,2,2,3,1.11,1,2,1
52213,2,2,2,1,2,1,2,2,1,1,0,1,2,1
52214,1,2,2,2,2,2,2,2,2,6,2.06,3,NA,NA
52215,2,2,1,2,1,2,2,2,2,3,0.82,1,2,1
52216,1,2,1,2,1,2,2,1,2,10,4.94,3,NA,NA
52217,1,1,2,2,2,2,2,1,1,12,5,3,7,NA
52218,1,2,2,1,2,2,2,2,2,8,1.91,3,2,2
52219,1,1,2,2,2,2,2,2,2,99,NA,3,NA,NA
52220,2,1,2,2,2,2,2,2,2,5,1.09,1,2,1
52221,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
52222,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
52223,1,2,2,2,2,2,2,2,1,7,2.47,3,NA,NA
52224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52225,1,2,2,2,2,1,2,2,2,10,1.85,2,2,1
52226,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
52227,2,2,1,2,1,2,2,2,2,7,3.01,3,NA,NA
52228,1,2,2,2,2,2,2,2,2,4,0.7,1,2,1
52229,1,2,2,2,1,2,2,1,1,12,5,3,NA,NA
52230,1,2,2,2,2,1,2,2,2,7,1.69,2,2,2
52231,1,2,2,2,2,2,2,2,2,6,3.1,3,NA,NA
52232,1,2,2,2,2,2,2,2,2,4,0.82,1,2,1
52233,2,2,1,1,2,2,2,1,2,6,2.06,3,NA,NA
52234,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
52235,2,2,2,2,2,1,1,2,1,4,0.7,1,2,1
52236,1,2,2,2,2,2,2,2,2,3,0.64,1,2,1
52237,2,1,2,2,2,2,2,1,2,6,1.36,2,1,NA
52238,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1
52239,1,2,1,2,1,2,2,2,2,11,3.54,3,NA,NA
52240,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
52241,1,2,2,2,2,2,2,1,2,3,0.79,1,2,1
52242,1,2,2,2,2,2,2,2,2,5,0.93,1,2,5
52243,1,1,1,2,2,2,2,2,2,7,2.88,3,NA,NA
52244,1,2,2,2,2,2,2,1,1,9,2.72,3,NA,NA
52245,1,1,2,2,2,2,2,1,2,77,NA,2,2,77
52246,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
52247,1,2,2,2,2,2,2,1,2,8,1.86,3,NA,NA
52248,2,2,1,2,2,2,2,2,2,3,1.29,1,NA,NA
52249,2,2,2,2,2,2,2,2,2,1,0,1,2,1
52250,2,2,1,2,1,2,2,1,2,7,2.96,3,NA,NA
52251,1,2,2,2,2,2,2,1,2,7,3.99,3,NA,NA
52252,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
52253,1,2,2,2,2,2,2,2,2,9,2.33,3,NA,NA
52254,1,2,2,2,2,2,2,2,2,99,NA,2,2,1
52255,2,2,1,2,2,2,2,2,2,6,1.68,2,2,1
52256,1,2,2,2,2,2,2,2,2,6,1.02,1,NA,NA
52257,2,2,1,2,2,2,2,2,2,3,0.74,1,2,3
52258,1,2,2,2,2,2,2,2,2,5,0.72,1,2,1
52259,1,2,2,2,2,2,2,2,1,2,0.5,1,2,1
52260,1,2,2,2,2,2,2,2,2,3,0.47,1,2,2
52261,1,2,2,2,2,2,2,2,2,10,2.16,3,2,3
52262,2,2,1,2,1,2,2,2,2,11,5,3,NA,NA
52263,1,2,2,2,2,2,2,2,1,4,1.05,1,2,1
52264,1,2,2,2,2,2,2,2,2,99,NA,9,2,1
52265,1,2,2,2,2,2,2,1,2,77,NA,3,1,NA
52266,2,2,2,1,2,2,2,2,2,2,0.45,1,2,1
52267,2,2,1,2,2,2,2,2,2,3,0.91,1,2,1
52268,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
52269,1,2,2,2,2,2,2,2,2,99,NA,3,1,NA
52270,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
52271,2,2,1,2,2,2,2,2,2,3,1.22,1,2,1
52272,1,2,2,2,2,2,2,2,1,6,1.81,2,NA,NA
52273,1,2,1,1,2,2,2,2,2,6,0.9,1,2,2
52274,1,2,2,2,2,2,2,1,2,6,1.77,2,NA,NA
52275,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
52276,1,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA
52277,2,2,2,1,2,2,2,2,2,77,NA,7,2,1
52278,1,2,2,2,2,2,2,2,2,8,2.18,3,NA,NA
52279,1,2,2,2,2,2,2,2,2,8,1.86,3,2,1
52280,1,2,2,2,2,2,2,2,2,3,0.47,1,2,1
52281,1,2,2,2,2,2,2,2,2,10,2.56,3,NA,NA
52282,1,2,2,2,2,2,2,1,2,9,4.12,3,NA,NA
52283,9,2,2,2,2,2,2,2,2,99,NA,1,2,77
52284,1,2,1,2,2,2,2,1,2,4,1.66,2,NA,NA
52285,1,2,2,2,2,2,2,2,2,3,0.66,1,2,1
52286,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
52287,1,2,2,2,2,2,2,2,2,8,2.62,3,1,NA
52288,1,2,2,2,2,2,2,2,2,10,2.99,3,NA,NA
52289,1,2,2,2,2,2,2,1,2,7,2.47,3,NA,NA
52290,2,1,2,2,2,2,2,2,2,3,1.11,1,2,1
52291,1,2,2,2,2,2,2,2,2,8,2.95,3,NA,NA
52292,1,2,2,2,2,2,2,2,1,2,0.27,1,2,1
52293,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
52294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52295,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
52296,1,2,2,2,2,1,2,2,2,6,1.2,1,2,1
52297,1,2,2,2,2,2,2,2,2,8,3.54,3,NA,NA
52298,9,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA
52299,1,2,1,2,2,2,2,2,2,4,1.06,1,1,NA
52300,1,2,2,2,2,2,2,2,2,3,0.82,1,2,1
52301,1,2,2,1,2,2,2,2,2,3,0.47,1,2,1
52302,1,1,2,2,2,2,2,2,2,10,3.93,3,NA,NA
52303,2,2,2,2,2,2,2,1,2,6,2.06,3,NA,NA
52304,2,2,1,2,1,2,2,2,2,7,3.88,3,NA,NA
52305,1,2,2,2,2,2,2,2,1,4,1.05,1,2,1
52306,1,2,2,2,2,2,2,2,2,5,1.25,1,2,1
52307,1,1,2,2,2,2,2,1,2,6,1.41,2,2,1
52308,1,2,1,1,2,2,2,2,2,NA,NA,NA,NA,NA
52309,2,2,2,2,2,2,2,2,2,1,0,1,2,1
52310,2,2,1,2,2,2,2,1,1,7,3.88,3,NA,NA
52311,9,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA
52312,1,2,2,2,2,2,2,2,2,99,NA,2,2,1
52313,2,2,2,2,2,2,2,2,2,1,0.05,1,2,1
52314,1,2,2,2,2,2,2,2,2,6,1.31,2,2,1
52315,1,2,1,2,1,2,2,2,2,8,2.18,3,NA,NA
52316,1,2,1,2,2,2,2,2,2,77,NA,2,7,NA
52317,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
52318,1,2,2,2,2,2,2,2,2,4,0.71,1,2,1
52319,1,2,1,2,2,2,2,1,2,7,1.63,2,1,NA
52320,1,1,1,2,2,2,2,2,2,5,0.93,1,2,1
52321,2,2,1,2,1,2,2,2,2,7,3.32,3,NA,NA
52322,2,2,1,2,1,2,2,2,2,5,1.99,3,NA,NA
52323,1,2,2,2,2,2,2,2,2,3,1.33,2,1,NA
52324,1,2,2,2,2,2,2,2,2,3,1.11,1,2,2
52325,1,2,2,2,2,2,2,2,2,99,NA,2,2,1
52326,1,1,2,2,2,2,2,2,2,5,1.65,2,NA,NA
52327,1,2,2,2,1,2,2,2,2,7,2.03,3,NA,NA
52328,1,2,2,1,2,2,2,2,2,3,0.65,1,2,1
52329,1,2,2,2,2,2,2,2,2,7,1.74,2,2,1
52330,1,2,2,2,2,2,2,2,2,7,1.26,1,NA,NA
52331,1,2,2,2,2,2,2,2,2,4,0.82,1,2,1
52332,1,2,2,2,2,2,2,2,1,8,2.62,3,NA,NA
52333,1,2,2,1,2,2,2,1,1,5,1.65,2,NA,NA
52334,1,2,2,2,2,2,2,1,2,4,1.24,1,NA,NA
52335,2,2,2,2,2,1,2,2,2,2,0.27,1,2,1
52336,1,2,2,2,2,2,2,2,2,10,2.79,3,NA,NA
52337,1,2,1,2,2,2,2,2,2,5,1.31,2,2,1
52338,1,2,2,2,2,2,2,2,1,5,1.09,1,2,1
52339,1,1,1,2,1,2,2,1,2,NA,NA,NA,NA,NA
52340,1,2,2,2,2,2,2,2,2,12,4.06,3,NA,NA
52341,1,2,2,1,2,2,1,2,2,2,0.66,1,2,1
52342,2,2,2,2,2,2,2,2,1,3,0.99,1,2,1
52343,2,2,1,2,2,2,2,1,2,3,1.01,1,NA,NA
52344,1,2,2,2,2,2,1,2,1,4,0.92,1,2,1
52345,1,2,2,2,2,2,2,2,1,3,0.22,1,2,1
52346,1,2,2,2,2,2,2,2,2,6,0.89,1,2,1
52347,1,2,2,2,2,2,2,2,2,11,2.84,3,NA,NA
52348,1,1,2,2,2,2,2,2,2,8,3.71,3,NA,NA
52349,1,2,2,2,2,2,2,2,2,3,0.66,1,NA,NA
52350,2,2,1,1,2,2,2,1,2,NA,NA,NA,NA,NA
52351,2,2,1,2,2,2,2,2,2,3,1.06,1,2,1
52352,1,2,2,2,2,2,2,2,2,5,1.48,2,2,1
52353,1,2,2,2,2,2,2,2,2,6,0.71,1,NA,NA
52354,1,1,2,2,2,2,2,1,2,77,NA,2,2,77
52355,1,2,2,2,2,2,2,2,2,10,3.27,3,NA,NA
52356,2,2,2,2,2,2,2,2,2,1,0,1,2,1
52357,1,2,2,2,2,2,2,1,2,6,1.3,1,NA,NA
52358,1,2,2,2,2,2,2,2,2,2,0.25,1,2,1
52359,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
52360,1,1,2,2,2,2,2,2,2,99,NA,9,9,NA
52361,1,2,2,2,2,2,2,2,2,12,5,3,2,1
52362,1,2,2,2,2,2,2,2,2,8,4.43,3,NA,NA
52363,1,1,2,2,2,2,2,2,2,11,4.1,3,NA,NA
52364,1,1,2,2,2,2,2,2,2,7,1.42,2,2,1
52365,1,1,1,1,2,1,1,2,2,99,NA,1,2,1
52366,1,2,2,2,2,2,2,2,2,99,NA,3,2,99
52367,1,2,2,2,2,2,2,2,2,5,0.93,1,2,1
52368,1,1,2,2,2,2,2,1,2,9,2.33,3,NA,NA
52369,1,2,1,2,2,2,2,2,2,3,1.33,2,2,1
52370,1,2,2,2,2,2,2,2,2,9,2.72,3,NA,NA
52371,1,2,2,2,2,2,2,2,2,12,4.63,3,NA,NA
52372,1,2,1,2,1,2,2,1,2,12,5,3,NA,NA
52373,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
52374,1,2,2,2,2,1,2,2,2,3,0.54,1,2,1
52375,1,2,1,2,2,2,2,2,2,7,1.4,2,2,3
52376,1,1,2,2,2,2,2,2,2,8,2.18,3,NA,NA
52377,2,2,2,2,2,2,1,2,2,1,0.29,1,2,1
52378,1,2,2,2,2,2,2,1,2,11,3.21,3,NA,NA
52379,1,2,2,2,2,2,2,2,2,6,1.41,2,2,1
52380,1,2,2,2,2,2,2,2,2,3,0.51,1,2,1
52381,1,2,2,2,2,2,2,1,2,8,4.16,3,NA,NA
52382,1,2,2,2,2,2,2,2,2,3,0.56,1,2,1
52383,1,2,2,1,2,1,2,2,2,2,0.25,1,2,1
52384,1,2,2,2,2,2,2,2,2,4,0.74,1,NA,NA
52385,1,2,2,2,2,2,2,2,1,6,1.3,1,2,1
52386,1,1,2,2,2,2,2,2,2,11,4.35,3,NA,NA
52387,1,2,2,2,2,2,1,2,2,2,0.49,1,2,1
52388,2,2,2,2,2,2,2,2,2,2,0.24,1,2,1
52389,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
52390,1,2,2,2,2,2,2,2,1,4,0.81,1,2,1
52391,2,2,1,2,1,2,2,2,2,99,NA,1,2,1
52392,1,2,2,2,2,2,2,2,2,4,0.82,1,2,1
52393,1,2,2,2,2,2,2,2,2,8,2.18,3,NA,NA
52394,2,2,2,2,2,2,2,2,2,7,1.22,1,2,1
52395,2,2,1,1,2,1,2,2,2,2,0.66,1,2,1
52396,1,2,1,1,1,2,2,2,2,10,3.93,3,NA,NA
52397,1,1,2,2,2,2,2,2,2,4,1.77,2,2,1
52398,1,2,2,2,2,2,2,2,2,4,0.98,1,2,1
52399,2,2,1,1,2,2,2,2,2,4,1.15,1,2,1
52400,2,2,1,2,1,2,2,1,2,6,2.14,3,NA,NA
52401,1,2,2,2,2,2,2,2,2,5,0.98,1,2,1
52402,1,2,1,2,2,1,2,2,2,3,0.65,1,2,1
52403,1,2,2,2,2,2,2,2,2,4,1.05,1,NA,NA
52404,1,1,2,2,2,2,2,1,1,4,0.53,1,2,3
52405,1,2,2,2,2,2,2,2,2,77,NA,2,2,1
52406,1,2,2,2,2,2,2,2,2,6,1.81,2,NA,NA
52407,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
52408,1,2,2,2,2,2,2,2,2,12,5,3,2,1
52409,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
52410,1,2,2,2,2,2,2,2,2,6,1.14,1,NA,NA
52411,1,2,2,2,2,2,2,1,2,4,1.24,1,NA,NA
52412,2,2,1,2,1,2,2,2,2,5,1.4,2,NA,NA
52413,2,2,1,2,2,2,2,1,1,3,0.99,1,1,NA
52414,1,2,2,2,2,2,2,2,1,6,3.1,3,NA,NA
52415,1,2,2,1,2,2,2,2,1,3,1.11,1,2,1
52416,1,2,2,2,2,2,2,2,2,7,1.97,3,2,1
52417,2,2,1,2,1,2,2,2,2,3,0.89,1,2,1
52418,1,2,2,2,2,2,2,1,2,3,0.89,1,2,3
52419,2,2,2,2,2,2,2,2,2,7,1.22,1,2,1
52420,1,2,2,2,2,2,2,1,2,6,1.16,1,2,4
52421,1,2,2,2,2,2,2,2,2,9,2.23,3,NA,NA
52422,2,2,1,2,1,2,2,2,2,3,0.89,1,2,1
52423,1,2,2,2,2,1,2,9,2,NA,NA,NA,NA,NA
52424,1,1,2,1,2,1,2,2,2,5,1.31,2,NA,NA
52425,1,2,2,2,2,2,2,2,2,6,1.02,1,NA,NA
52426,1,1,2,2,2,2,2,2,2,99,NA,3,1,NA
52427,1,2,2,2,2,2,1,2,2,3,0.56,1,2,1
52428,1,2,2,2,2,2,2,2,2,9,2.33,3,NA,NA
52429,1,2,2,2,2,2,2,1,2,11,2.84,3,NA,NA
52430,1,2,2,2,2,2,1,2,2,7,1.03,1,2,1
52431,1,2,2,2,2,2,2,2,1,5,1.88,3,NA,NA
52432,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
52433,1,1,2,2,2,2,2,2,1,10,2.79,3,NA,NA
52434,2,1,1,2,1,2,2,1,2,8,4.99,3,NA,NA
52435,1,2,2,2,2,2,2,2,2,7,1.9,3,NA,NA
52436,1,2,2,2,2,2,2,2,2,9,3.28,3,NA,NA
52437,1,2,2,2,2,2,2,2,2,5,0.93,1,2,1
52438,1,2,2,2,2,2,2,2,1,4,0.82,1,2,3
52439,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
52440,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
52441,2,2,2,2,2,1,2,2,2,3,0.89,1,2,1
52442,1,2,2,2,2,2,2,2,1,8,1.63,2,NA,NA
52443,1,2,2,2,2,2,2,2,2,3,0.79,1,2,1
52444,1,2,2,1,2,2,2,1,1,6,1.16,1,1,NA
52445,1,1,2,2,2,2,2,2,2,11,4.35,3,NA,NA
52446,2,2,1,2,1,2,2,1,2,8,3.38,3,NA,NA
52447,1,2,2,2,2,2,2,1,2,9,2.33,3,NA,NA
