"seqn","cbd010","cbq020","cbq030","cbq040","cbq050","cbq060","cbd070","cbd090","cbd110","cbd120","cbd130","cbq140","cbd150","cbd160","cbd170","cbd180","cbq190"
51986,1,1,1,3,1,5,200,0,0,80,0,2,5,7,120,4,4
51987,2,1,1,5,1,5,642,0,0,171,0,2,10,5,60,7,5
51988,2,2,3,3,5,2,400,0,0,20,0,3,20,3,180,7,7
51989,2,1,1,1,5,1,665,0,50,25,22,4,15,7,30,14,14
51990,2,1,1,2,5,2,600,0,0,60,0,2,5,7,90,7,7
51991,2,2,4,1,5,2,300,30,0,70,0,3,4,7,45,7,7
51992,2,2,4,2,5,2,200,0,0,100,0,4,25,7,120,3,3
51993,2,2,2,3,5,3,400,50,60,100,0,2,15,3,180,3,3
51994,2,1,1,1,5,1,1000,60,0,85,0,2,5,7,90,7,7
51995,2,3,3,4,1,5,130,999999,64,0,999999,2,30,7,60,666,NA
51996,2,2,3,3,5,4,320,0,200,200,0,2,15,4,60,14,10
51997,2,1,1,1,1,1,125,0,0,0,0,2,5,7,60,666,NA
51998,2,3,3,3,5,2,300,0,100,100,0,2,45,7,120,7,7
51999,2,4,3,3,5,1,300,0,0,60,0,4,10,5,60,0,NA
52000,2,1,1,1,5,1,642,0,128,60,0,2,20,7,120,7,7
52001,1,1,1,4,5,1,857,0,100,100,0,2,5,4,120,4,4
52002,2,1,1,2,1,5,200,0,0,0,0,2,5,7,60,666,NA
52003,2,1,2,1,5,2,514,0,40,600,85,2,5,4,60,10,10
52004,2,1,1,1,1,3,250,25,0,100,20,3,15,7,60,7,7
52005,2,3,1,4,5,1,700,75,0,999999,999999,2,20,4,60,3,3
52006,2,1,1,1,5,2,200,0,0,150,0,2,10,7,60,7,7
52007,2,1,1,1,5,1,400,0,180,40,0,3,15,7,120,7,7
52008,2,1,1,1,5,1,300,0,39,0,25,3,60,4,120,4,4
52009,2,1,1,2,1,4,1200,0,300,700,0,1,5,4,90,14,12
52010,1,2,1,3,5,3,450,100,0,100,75,2,9,7,120,3,3
52011,2,1,3,1,1,1,320,30,0,200,20,2,5,7,60,5,5
52012,2,1,2,1,5,2,300,0,0,200,0,3,10,3,60,0,NA
52013,2,1,1,4,3,5,400,0,0,70,0,2,10,7,120,4,4
52014,2,2,2,3,5,3,300,0,0,100,0,4,15,6,120,5,5
52015,2,1,3,1,5,1,300,40,100,100,60,4,5,4,180,7,7
52016,2,1,1,3,3,3,857,0,300,999999,40,2,21,7,90,7,7
52017,2,4,2,2,2,4,75,10,10,50,0,4,10,4,20,666,NA
52018,1,1,1,1,3,1,0,0,350,150,50,4,30,2,90,4,4
52019,2,1,1,1,1,5,700,50,20,40,0,2,10,5,45,13,11
52020,2,1,1,4,5,3,400,0,250,0,0,4,5,7,120,2,2
52021,2,2,1,2,1,4,300,0,100,999999,0,3,5,5,90,4,4
52022,2,1,1,5,5,5,300,0,200,0,55,4,25,7,90,7,7
52023,2,1,1,2,5,5,250,0,40,300,0,2,20,6,60,20,19
52024,2,2,3,2,5,1,257,0,0,64,60,1,10,6,30,2,2
52025,2,1,1,3,5,3,500,0,0,200,100,2,30,7,120,5,5
52026,1,1,1,5,1,2,120,0,0,50,10,3,3,3,60,2,2
52027,2,3,3,3,5,5,240,0,0,0,0,1,5,7,60,7,7
52028,2,3,1,3,5,1,350,0,0,30,0,1,2,7,90,7,7
52029,2,2,1,2,3,1,857,0,214,0,0,2,20,6,180,14,14
52030,2,2,2,4,5,3,550,0,100,120,0,2,5,7,75,7,7
52031,1,1,1,1,1,1,700,100,0,100,0,2,10,6,60,13,13
52032,2,1,1,2,5,1,300,25,75,0,0,2,20,7,90,7,7
52033,2,1,1,3,5,3,557,128,0,80,0,3,20,5,120,4,4
52034,2,1,2,4,5,1,500,0,0,0,0,4,10,7,60,1,1
52035,2,1,2,3,5,3,600,0,0,40,0,4,30,6,120,7,7
52036,2,1,1,2,1,4,150,20,0,0,0,1,10,7,90,7,7
52037,2,1,1,1,5,2,500,0,0,100,30,2,15,14,20,4,4
52038,2,1,1,1,1,2,1071,214,100,240,100,2,5,3,90,5,3
52039,1,3,3,4,3,3,100,50,30,20,0,4,20,7,300,7,7
52040,2,2,2,2,5,2,428,107,0,75,0,1,10,1,45,3,3
52041,2,1,1,3,1,1,400,50,0,0,0,3,5,0,NA,14,0
52042,2,1,1,1,1,1,500,100,125,125,50,2,5,5,60,4,4
52043,2,1,1,1,1,1,257,0,300,300,50,2,7,5,60,5,5
52044,2,1,1,1,1,3,1071,107,428,300,0,1,15,5,60,3,3
52045,2,1,1,1,5,1,400,0,0,50,0,3,10,4,35,4,4
52046,2,1,3,1,1,3,300,30,0,500,50,2,5,1,120,0,NA
52047,2,3,3,3,4,3,250,0,20,50,0,1,5,3,90,3,3
52048,1,1,2,4,5,3,300,0,50,50,50,3,15,5,60,5,5
52049,2,1,2,2,5,3,1000,75,0,200,50,2,10,2,60,6,1
52050,2,1,1,4,1,5,600,100,0,60,0,2,5,7,120,7,7
52051,2,1,4,4,5,3,400,125,0,100,0,2,5,7,120,7,7
52052,2,3,3,3,1,3,0,0,250,20,0,4,10,7,120,7,7
52053,2,1,1,1,1,5,300,0,300,100,0,2,15,7,120,4,3
52054,2,1,1,5,1,5,200,0,0,200,0,3,20,0,NA,666,NA
52055,2,1,1,1,5,2,500,70,0,250,0,1,20,3,60,1,1
52056,2,3,3,3,1,5,1000,0,0,50,0,3,90,6,90,6,6
52057,2,1,3,2,3,1,428,0,0,999999,0,1,10,7,60,11,11
52058,2,3,1,1,1,4,600,50,0,50,0,1,NA,5,30,666,NA
52059,2,1,1,1,5,1,0,0,200,10,5,3,20,5,120,5,5
52060,2,1,1,1,1,1,600,100,0,50,300,3,10,1,60,14,1
52061,2,2,2,4,5,3,550,0,100,120,0,2,5,7,75,7,7
52062,1,1,1,4,4,4,800,0,120,25,40,2,35,5,120,11,11
52063,2,1,3,1,5,3,250,0,50,107,20,2,7,4,45,666,NA
52064,2,2,1,4,5,3,200,0,6,50,0,3,2,6,60,14,14
52065,2,1,1,1,5,1,2500,200,0,1500,0,1,5,4,45,3,3
52066,2,1,1,3,1,3,200,0,0,0,0,4,15,2,60,0,NA
52067,2,1,1,1,5,4,214,64,0,25,0,2,5,7,60,7,7
52068,2,1,3,1,1,1,300,50,0,80,0,2,40,6,120,7,6
52069,2,1,1,2,1,3,300,0,0,100,0,2,15,7,90,7,7
52070,1,3,1,3,1,1,400,40,400,150,40,3,60,2,30,7,7
52071,2,2,1,3,5,3,1071,342,0,0,0,2,30,7,120,7,7
52072,2,3,3,1,1,5,400,0,60,0,20,3,10,3,240,3,3
52073,2,1,1,2,1,1,100,0,0,100,0,2,20,5,90,15,15
52074,2,1,1,2,2,2,300,50,250,400,10,3,30,3,120,0,NA
52075,2,2,1,1,5,1,800,0,0,60,30,2,5,4,90,4,4
52076,2,2,3,3,5,2,400,0,0,999999,20,4,10,5,120,0,NA
52077,2,2,3,2,5,1,80,20,200,30,30,3,10,7,60,0,NA
52078,2,1,1,1,5,4,200,25,0,150,0,3,30,6,60,6,6
52079,2,1,2,5,1,4,300,0,100,60,0,3,20,7,120,7,7
52080,2,1,2,4,1,5,600,100,0,500,200,1,30,4,60,4,4
52081,2,1,1,1,1,1,400,50,50,45,0,1,10,7,40,20,20
52082,2,1,1,1,1,1,160,0,0,80,25,3,3,3,30,3,3
52083,2,1,1,3,5,3,428,0,128,0,0,2,10,7,120,7,7
52084,2,1,3,3,2,3,300,50,200,100,35,2,5,5,120,16,14
52085,2,1,1,3,1,1,420,40,350,180,0,2,10,6,60,7,6
52086,2,1,1,1,1,1,500,0,171,200,500,2,20,3,300,5,3
52087,2,2,1,3,5,1,260,0,0,40,0,1,15,7,50,7,7
52088,2,1,2,1,1,1,150,12,0,42,0,1,5,5,30,666,NA
52089,2,3,3,3,1,5,428,64,85,0,0,3,20,7,120,7,7
52090,1,1,1,2,1,4,750,200,100,400,0,3,10,4,120,4,4
52091,2,1,2,1,5,2,500,0,0,0,0,4,40,7,80,7,7
52092,2,1,1,1,5,1,600,100,0,428,0,2,5,3,120,2,2
52093,2,1,1,1,5,1,428,0,257,0,30,2,15,4,180,4,4
52094,2,3,1,1,5,1,999999,999999,0,0,0,2,5,777,99999,14,14
52095,2,1,1,3,1,3,250,0,85,171,0,3,10,5,90,7,5
52096,1,1,1,3,5,1,350,0,0,20,0,2,5,7,45,7,7
52097,2,1,1,1,5,1,400,0,0,0,171,3,10,5,90,5,5
52098,2,1,1,1,5,1,446,0,214,342,342,3,15,5,60,5,5
52099,2,1,1,2,1,1,428,0,0,100,0,2,10,6,30,7,6
52100,2,1,2,3,5,1,400,0,0,200,0,2,90,7,120,7,7
52101,2,1,1,3,5,3,428,0,0,65,15,2,10,7,60,7,7
52102,2,1,1,2,1,3,1071,75,110,350,0,2,25,7,120,7,7
52103,2,1,1,1,5,3,1000,0,0,200,0,1,10,7,60,9,9
52104,2,1,3,3,1,3,100,0,40,25,0,3,10,7,60,666,NA
52105,2,2,1,2,4,3,300,40,15,999999,20,4,20,5,120,3,3
52106,2,1,3,1,5,3,600,0,20,40,0,2,20,7,120,7,7
52107,2,2,2,3,4,1,150,0,0,20,10,3,10,7,90,14,14
52108,2,1,1,1,3,1,800,0,100,40,0,2,10,7,180,7,7
52109,2,1,1,1,5,1,400,50,0,30,0,1,10,7,120,7,7
52110,2,1,1,1,1,1,500,50,0,0,50,2,30,3,20,3,3
52111,2,2,3,1,5,1,40,0,0,0,0,2,5,7,99999,21,21
52112,2,1,1,1,5,2,1071,0,0,0,0,1,30,7,90,7,7
52113,1,1,1,1,5,1,300,0,0,40,0,4,10,5,90,14,14
52114,2,3,1,5,5,1,771,0,80,40,20,2,5,7,99999,0,NA
52115,2,1,1,1,5,3,428,0,0,30,0,1,5,7,30,14,14
52116,2,4,4,4,5,4,857,0,10,20,0,2,15,7,120,7,7
52117,2,1,1,1,5,1,300,40,20,0,100,3,4,7,120,0,NA
52118,2,1,1,1,5,5,250,50,60,0,0,2,5,7,120,7,7
52119,1,1,2,1,5,5,578,0,0,0,150,2,60,6,90,7,7
52120,2,3,1,4,5,1,700,75,0,999999,999999,2,20,4,60,3,3
52121,1,1,2,3,5,4,200,0,100,150,50,3,5,7,45,7,7
52122,2,1,1,3,1,1,300,0,200,100,25,1,10,5,60,7,4
52123,1,2,1,1,5,3,857,85,0,128,0,4,2,7,30,7,7
52124,2,2,3,2,3,1,278,42,0,64,0,2,15,5,15,666,NA
52125,2,4,5,3,5,3,0,0,0,45,0,6,15,0,NA,666,NA
52126,2,3,2,2,5,2,500,100,0,75,0,4,5,5,60,3,3
52127,1,3,3,3,5,2,200,0,85,0,85,4,5,7,60,7,7
52128,2,1,2,2,5,5,514,192,0,0,0,2,20,7,120,7,7
52129,2,1,1,1,4,5,500,0,150,150,0,2,2,6,90,6,6
52130,2,2,4,2,5,1,100,0,0,50,100,3,3,4,60,666,NA
52131,2,1,1,1,1,1,500,150,0,30,0,2,5,6,60,7,6
52132,2,2,1,1,1,1,300,10,100,75,30,1,5,4,120,0,NA
52133,2,1,3,3,5,1,250,0,20,0,0,2,15,7,120,6,6
52134,2,1,1,2,3,2,999999,999999,999999,999999,999999,4,99999,7,120,2,2
52135,2,1,1,3,3,2,428,0,0,100,18,3,15,7,90,14,14
52136,1,1,1,1,1,3,300,50,100,200,25,2,20,4,60,6,6
52137,1,1,1,1,5,1,400,0,0,100,0,2,30,5,60,14,12
52138,2,1,1,1,5,1,514,0,0,120,0,1,15,6,120,6,6
52139,2,2,3,4,5,3,500,70,150,20,0,2,15,0,NA,2,2
52140,2,1,3,3,5,1,400,0,0,0,0,3,5,7,180,0,NA
52141,2,2,2,2,1,4,700,100,50,200,0,2,5,4,45,7,4
52142,2,1,1,3,5,1,400,30,0,40,0,1,5,5,90,5,5
52143,1,1,3,4,1,4,342,42,171,128,0,2,20,5,90,7,5
52144,2,4,3,3,5,1,300,0,50,150,0,2,5,7,90,10,10
52145,2,2,3,1,5,2,999999,999999,200,120,30,2,10,5,60,5,5
52146,2,1,1,5,5,5,225,0,0,50,0,3,15,7,60,666,NA
52147,2,1,2,1,5,1,0,0,350,50,0,3,15,7,90,2,2
52148,2,2,1,2,1,5,200,100,20,150,150,2,5,2,10,666,NA
52149,2,1,1,2,1,2,300,0,75,50,25,2,6,4,30,666,NA
52150,2,1,1,2,4,5,400,0,0,100,40,1,15,6,90,6,6
52151,1,1,1,3,1,4,648,0,0,35,0,3,5,6,60,4,4
52152,2,4,3,4,4,3,150,30,0,50,2,5,5,5,20,666,NA
52153,2,4,2,2,5,2,300,50,0,20,20,4,30,7,20,0,NA
52154,2,4,3,1,5,1,300,0,0,400,200,3,20,2,90,7,1
52155,2,1,2,3,5,2,100,0,150,40,20,2,15,6,60,5,4
52156,2,1,1,1,1,3,700,50,0,200,0,2,15,7,120,7,7
52157,1,1,1,3,1,1,350,0,100,200,20,2,15,3,30,1,1
52158,2,1,2,3,1,1,700,100,10,30,0,3,NA,7,60,7,7
52159,1,1,1,1,1,3,250,25,0,70,0,2,5,5,60,3,3
52160,1,2,3,2,1,1,250,0,100,200,30,1,5,5,60,14,10
52161,1,1,1,5,1,5,557,0,0,40,0,2,10,7,60,666,NA
52162,2,2,2,3,5,2,280,0,0,0,0,3,20,7,60,7,7
52163,2,1,1,2,1,4,642,21,0,25,50,2,10,6,45,7,6
52164,2,1,1,1,5,2,350,0,0,0,0,3,3,7,180,14,14
52165,2,1,1,4,5,3,400,0,250,0,0,4,5,7,120,2,2
52166,2,1,1,1,5,3,428,30,0,0,0,1,90,7,60,7,7
52167,1,1,1,1,1,4,400,0,200,800,100,3,3,5,120,5,5
52168,2,1,1,1,1,1,120,0,0,100,0,1,5,2,45,2,2
52169,1,2,2,2,4,1,300,0,0,100,50,4,10,5,120,0,NA
52170,2,2,2,3,5,2,685,257,0,257,0,2,10,6,120,7,7
52171,2,1,1,3,5,2,200,0,100,150,25,3,10,6,60,6,6
52172,2,2,3,2,5,4,75,0,0,0,0,2,15,1,60,666,NA
52173,2,1,1,1,5,2,535,102,0,0,0,1,15,7,90,7,7
52174,2,3,1,1,5,1,100,0,0,0,10,2,10,4,20,666,NA
52175,2,1,2,4,5,4,857,50,214,0,0,2,5,7,180,4,4
52176,2,1,2,2,5,1,350,0,300,100,0,4,20,7,180,9,9
52177,2,1,1,1,1,1,1000,100,100,700,0,1,5,5,60,3,3
52178,2,3,3,3,5,5,130,0,0,0,0,4,10,5,90,3,3
52179,2,1,1,1,1,3,700,50,0,200,0,2,15,7,120,7,7
52180,2,3,1,1,5,1,650,0,100,900,60,2,6,1,120,1,1
52181,2,2,2,1,5,1,80,0,0,42,18,3,5,1,30,666,NA
52182,2,1,1,3,5,5,200,0,0,100,0,1,15,5,90,7,5
52183,1,2,3,3,5,1,200,0,100,257,0,2,5,4,30,4,4
52184,2,2,2,3,5,3,400,0,0,0,0,4,10,7,90,2,2
52185,2,2,3,1,5,2,428,0,214,150,30,2,20,5,120,7,5
52186,2,1,1,3,5,3,400,0,0,200,0,3,25,6,90,7,6
52187,2,3,2,1,5,1,500,100,0,200,50,2,15,6,60,7,6
52188,2,1,5,1,3,4,85,0,35,0,0,3,2,7,60,666,NA
52189,2,1,1,1,1,1,800,200,100,200,60,2,10,5,90,5,5
52190,1,1,1,1,2,2,250,0,85,40,0,4,15,7,50,7,7
52191,2,1,1,2,5,2,85,21,42,10,0,4,10,4,120,4,4
52192,1,2,2,2,5,3,60,0,0,30,0,3,20,2,60,666,NA
52193,2,1,2,3,1,2,400,0,0,128,0,2,20,6,60,3,3
52194,2,1,1,3,1,4,300,0,0,128,85,3,10,5,60,7,5
52195,2,1,2,3,1,4,400,100,0,150,0,3,45,7,60,3,3
52196,2,2,1,2,3,1,857,0,214,0,0,2,20,6,180,14,14
52197,1,1,1,3,1,5,600,0,0,350,0,2,10,5,90,12,8
52198,2,1,1,4,5,3,500,0,0,50,0,2,10,7,30,7,7
52199,2,1,1,3,5,3,250,0,40,25,0,3,10,6,45,6,6
52200,2,1,4,5,1,5,300,0,0,0,0,3,5,1,60,7,7
52201,2,1,2,3,5,1,500,100,150,40,0,4,15,3,99999,0,NA
52202,2,2,2,3,1,1,400,30,50,25,0,2,60,7,60,21,21
52203,2,1,1,4,3,4,857,0,342,128,0,1,20,7,120,7,7
52204,2,1,1,1,5,1,250,0,0,0,0,2,5,7,60,7,7
52205,2,2,2,2,1,1,214,10,0,0,0,2,20,7,60,15,12
52206,2,3,1,3,5,3,300,0,0,50,0,3,10,7,120,7,7
52207,2,2,2,1,5,5,200,25,0,171,0,3,5,7,60,21,20
52208,2,1,1,1,1,1,200,0,0,40,10,1,5,6,60,666,NA
52209,2,1,1,1,5,3,300,0,30,120,20,4,40,7,60,14,14
52210,2,2,2,3,5,2,642,128,0,60,0,2,5,6,60,6,6
52211,2,3,3,4,5,1,999999,999999,0,50,0,3,5,7,15,7,7
52212,2,2,2,2,5,5,214,0,0,0,0,2,15,7,60,666,NA
52213,2,2,1,1,3,1,200,30,20,15,0,2,10,4,60,2,2
52214,2,1,1,4,3,2,342,0,0,50,0,2,5,7,40,7,7
52215,2,1,1,5,5,5,171,0,0,115,0,2,5,7,90,21,20
52216,1,1,1,1,5,1,100,20,0,100,0,3,15,5,60,5,5
52217,2,1,1,4,1,1,900,325,0,642,0,3,13,7,90,7,7
52218,2,1,3,2,1,3,150,20,350,130,30,3,10,7,90,2,2
52219,1,1,1,1,1,5,500,0,0,200,0,2,10,0,NA,2,0
52220,2,1,1,4,5,2,150,0,0,30,10,4,20,7,70,7,7
52221,2,1,1,1,1,1,321,0,0,1285,0,1,10,5,60,7,7
52222,2,1,1,3,1,1,360,20,0,100,0,2,20,3,60,7,3
52223,2,4,4,1,5,1,1000,300,0,150,0,2,15,7,60,0,NA
52224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52225,2,3,3,3,5,2,300,0,100,100,0,2,45,7,120,7,7
52226,2,1,1,3,1,1,999999,999999,0,0,0,2,10,7,99999,7,7
52227,2,2,1,1,5,1,100,0,70,50,50,2,20,4,60,14,11
52228,2,1,3,2,5,4,428,0,0,0,0,1,10,7,90,7,7
52229,2,1,1,1,4,1,250,0,100,428,0,3,10,5,60,10,10
52230,1,1,2,2,2,2,150,0,150,150,0,3,5,4,180,2,2
52231,2,1,1,1,5,1,160,0,0,75,0,2,8,5,45,666,NA
52232,2,3,3,4,5,1,200,0,0,0,0,2,30,7,60,7,7
52233,1,1,1,1,1,1,200,50,75,100,50,2,2,3,180,15,10
52234,2,3,3,4,5,4,428,0,0,0,0,2,10,7,90,7,7
52235,1,1,3,3,3,3,500,0,40,150,60,3,30,5,90,3,3
52236,2,4,1,2,5,1,171,0,120,171,0,2,10,5,120,7,5
52237,2,1,1,1,1,5,342,0,128,50,0,2,10,7,60,5,5
52238,2,1,3,1,5,3,447,0,0,257,40,4,5,1,60,1,1
52239,2,2,1,2,1,4,500,20,0,160,0,4,5,4,60,4,4
52240,2,2,2,1,5,3,642,0,0,0,0,2,15,7,60,7,7
52241,2,1,3,1,1,1,320,30,0,200,20,2,5,7,60,5,5
52242,2,1,1,3,5,1,642,0,0,180,0,2,5,7,30,7,7
52243,2,1,1,1,2,1,250,25,50,30,0,2,20,6,60,7,6
52244,2,1,1,1,5,2,40,0,250,30,0,4,10,1,60,1,0
52245,2,1,1,1,5,3,750,50,100,428,70,2,15,5,120,5,5
52246,2,1,1,3,5,3,500,100,0,100,50,2,30,7,120,7,7
52247,2,2,2,2,1,1,200,0,75,150,0,3,10,6,30,0,NA
52248,1,2,2,3,3,3,150,50,10,0,0,6,0,0,NA,666,NA
52249,2,4,4,4,5,4,200,0,10,10,0,3,20,4,120,666,NA
52250,2,2,3,5,5,5,200,20,0,20,0,3,10,7,105,7,7
52251,2,1,2,3,1,4,428,64,0,214,0,2,15,3,75,666,NA
52252,2,1,1,1,1,4,600,0,0,100,60,4,10,6,60,6,6
52253,2,1,2,2,1,4,400,0,150,100,0,4,45,5,60,5,5
52254,2,2,2,2,5,1,999999,999999,0,999999,20,2,15,2,99999,2,2
52255,2,1,1,1,3,1,428,0,0,34,0,1,5,7,120,14,14
52256,2,1,1,4,5,3,428,0,125,250,0,2,5,5,120,3,3
52257,2,2,1,2,5,1,180,0,0,0,0,3,10,0,NA,0,NA
52258,2,2,1,3,5,1,500,50,0,47,0,3,10,7,120,7,7
52259,1,3,1,4,5,1,147,0,0,30,5,3,10,5,45,7,7
52260,2,3,3,3,5,2,400,0,400,0,0,3,20,3,30,3,3
52261,2,3,1,1,5,1,650,0,100,900,60,2,6,1,120,1,1
52262,1,1,1,4,5,5,100,0,200,300,75,2,20,7,90,7,7
52263,2,1,1,3,5,3,300,20,0,40,20,1,5,5,60,4,4
52264,2,1,1,1,5,1,857,128,0,214,0,2,30,7,90,21,21
52265,2,1,2,3,5,4,120,0,0,30,100,1,1,1,10,666,NA
52266,2,1,1,2,5,1,500,0,0,15,0,4,15,7,120,7,7
52267,2,1,4,4,1,5,192,0,0,0,0,2,10,7,60,15,15
52268,2,3,2,3,5,2,250,0,0,500,0,2,10,5,60,7,5
52269,2,1,1,2,5,1,150,0,500,100,25,2,15,7,90,1,1
52270,2,1,1,1,5,1,257,0,0,428,0,2,10,1,80,1,1
52271,2,1,1,3,5,4,400,0,0,0,0,2,15,7,45,666,NA
52272,2,2,3,1,5,1,200,0,20,60,0,3,10,0,NA,0,NA
52273,1,3,5,1,2,2,300,0,0,40,0,2,20,7,60,10,10
52274,2,1,1,2,4,3,342,0,85,85,64,2,20,7,20,2,2
52275,2,1,3,3,5,1,642,50,0,100,0,2,10,7,120,7,7
52276,2,1,1,1,5,2,999999,999999,999999,999999,999999,2,15,7,60,7,7
52277,2,1,1,1,3,1,200,0,0,0,0,4,5,7,10,7,7
52278,1,2,2,2,1,2,300,0,0,50,0,3,5,2,15,3,3
52279,2,3,2,3,5,2,650,0,0,40,20,4,10,4,60,7,4
52280,2,1,1,2,1,5,857,214,0,0,0,2,15,7,180,7,7
52281,2,2,2,2,5,2,350,0,0,100,50,4,10,3,60,3,3
52282,2,1,1,4,1,5,642,107,0,50,0,1,20,7,60,21,21
52283,2,2,1,5,1,4,300,0,0,999999,0,2,30,7,120,2,2
52284,2,1,1,1,1,5,300,25,0,0,0,2,10,5,45,666,NA
52285,2,3,3,2,4,3,450,0,0,128,85,3,10,5,60,2,2
52286,2,1,2,1,1,5,535,0,0,321,0,2,20,3,60,21,13
52287,2,1,1,1,5,4,1000,0,0,100,0,2,20,2,60,14,7
52288,2,1,1,5,5,5,500,0,0,0,100,2,5,7,180,5,5
52289,2,1,1,1,5,1,200,50,0,200,0,3,20,2,120,2,2
52290,2,2,2,4,5,4,250,0,0,150,0,1,20,4,60,666,NA
52291,2,1,1,5,5,3,250,0,0,300,0,3,5,3,120,4,3
52292,2,3,3,3,1,3,0,0,250,20,0,4,10,7,120,7,7
52293,2,1,1,1,1,5,428,0,0,120,0,1,5,7,60,5,5
52294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52295,1,1,1,4,1,1,220,0,180,85,0,2,20,7,180,7,7
52296,1,1,1,4,5,4,500,100,0,0,0,1,20,7,120,14,14
52297,2,1,2,2,1,3,350,85,25,75,30,3,60,7,45,10,10
52298,2,1,1,99,99,99,999999,999999,999999,999999,999999,99,99999,999,99999,999,NA
52299,2,3,3,4,5,2,200,25,107,100,20,3,10,7,90,3,3
52300,1,2,2,2,1,2,120,0,0,20,0,4,5,6,30,6,6
52301,2,1,1,1,5,1,400,0,0,35,0,3,15,2,60,2,2
52302,2,1,2,1,5,1,500,0,0,350,20,1,15,0,NA,7,2
52303,2,3,1,3,5,5,400,125,100,0,0,4,45,7,60,7,7
52304,2,1,1,1,5,1,400,0,0,120,0,3,5,6,60,666,NA
52305,1,1,1,1,5,1,500,0,30,12,0,4,3,5,90,0,NA
52306,1,2,1,1,5,3,250,30,5,0,100,2,7,5,90,0,NA
52307,2,3,1,1,5,1,200,25,300,200,50,3,7,4,120,3,3
52308,1,1,2,3,1,3,250,15,55,20,0,1,5,7,60,15,15
52309,2,2,4,2,5,3,200,0,200,150,0,3,15,6,120,18,15
52310,1,1,2,1,1,1,150,0,0,64,0,3,20,3,30,666,NA
52311,2,1,1,99,99,99,999999,999999,999999,999999,999999,99,99999,999,99999,999,NA
52312,2,2,2,2,5,1,999999,999999,0,999999,20,2,15,2,99999,2,2
52313,2,1,2,1,5,2,500,0,0,0,0,4,40,7,80,7,7
52314,2,2,3,2,4,1,471,0,20,175,0,2,10,2,30,3,0
52315,2,2,2,2,5,4,450,125,105,230,75,1,10,5,120,5,5
52316,2,1,1,5,5,5,332,60,0,60,20,3,5,3,120,2,2
52317,2,1,1,1,1,1,685,0,0,1285,214,1,15,2,60,5,5
52318,2,1,1,3,1,1,857,214,0,685,0,3,15,3,45,5,5
52319,2,3,2,1,1,1,400,50,0,60,10,3,30,7,60,2,2
52320,2,1,1,1,5,1,1285,0,235,50,50,2,5,7,30,7,7
52321,2,2,3,3,1,4,0,0,128,70,0,2,30,7,15,666,NA
52322,2,1,1,5,5,5,140,0,0,0,0,2,10,7,30,7,7
52323,2,2,3,1,1,2,300,0,10,30,0,2,10,1,20,666,NA
52324,2,2,3,1,5,2,257,64,0,100,0,2,2,2,30,666,NA
52325,2,2,2,2,5,1,999999,999999,0,999999,20,2,15,2,99999,2,2
52326,2,1,1,1,1,4,300,30,0,300,30,1,5,5,60,3,3
52327,2,2,1,3,5,1,171,0,0,107,128,2,15,4,120,12,12
52328,2,1,3,3,5,1,300,0,0,128,0,4,15,7,240,7,7
52329,2,2,2,2,2,2,321,0,514,7,0,3,15,7,240,2,2
52330,2,1,1,3,5,1,700,150,130,150,0,3,10,4,60,4,4
52331,2,3,3,3,1,3,300,0,385,200,0,2,30,5,240,5,5
52332,2,2,2,3,5,2,428,171,20,40,40,3,20,6,60,6,6
52333,2,1,1,3,1,5,300,0,0,75,0,3,15,6,60,7,6
52334,2,1,1,5,4,5,300,50,0,27,0,2,10,7,60,9,9
52335,2,1,1,3,1,4,400,0,107,85,0,4,35,7,120,7,7
52336,2,1,1,1,5,1,514,0,0,120,0,1,15,6,120,6,6
52337,1,4,2,3,5,3,200,0,0,0,0,2,10,7,180,19,19
52338,1,3,1,4,5,5,400,0,0,50,50,2,10,6,60,6,6
52339,2,1,1,5,5,4,999999,999999,999999,240,100,2,99999,4,120,4,4
52340,2,1,1,2,5,3,500,100,100,150,25,2,5,5,120,5,5
52341,2,2,2,3,2,2,200,0,50,60,0,3,5,7,30,666,NA
52342,2,2,2,2,4,1,350,45,0,50,20,2,15,4,90,0,NA
52343,2,1,3,4,5,1,90,0,0,25,0,2,5,7,60,666,NA
52344,2,1,1,1,5,5,700,0,0,0,0,2,10,7,45,14,14
52345,2,2,1,3,1,1,1200,0,0,999999,0,2,5,7,60,0,NA
52346,2,1,3,1,5,1,1071,0,100,100,0,2,15,7,180,7,7
52347,2,1,1,1,5,1,400,0,800,2000,0,2,30,7,120,7,7
52348,2,2,3,3,4,3,200,0,75,100,20,3,5,4,150,8,7
52349,2,1,1,5,5,5,300,0,200,0,55,4,25,7,90,7,7
52350,1,1,1,1,1,5,500,100,100,300,0,5,20,7,60,7,7
52351,1,3,3,3,5,1,200,0,0,0,0,3,10,3,60,666,NA
52352,2,2,2,3,5,5,200,0,0,40,0,2,10,4,60,0,NA
52353,2,1,2,1,4,2,800,75,0,200,0,2,15,7,60,2,2
52354,2,1,1,1,5,3,750,50,100,428,70,2,15,5,120,5,5
52355,1,1,1,1,1,3,300,0,100,15,0,2,5,7,60,7,7
