"seqn","ocd150","ocq180","ocq210","ocd231","ocd241","ocq260","ocq265","ocd270","ocq290g","ocq290q","ocq380","ocd390g","ocd391","ocd392","ocd395","ocq510","ocq520","ocq530","ocq540","ocq550","ocq560","ocq570","ocq580"
57163,1,50,NA,11,1,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57164,1,40,NA,10,9,5,5,72,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,8
57165,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,22,288,1,1,1,1,1,24,1,1
57167,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,13,36,2,NA,2,NA,2,NA,2,NA
57168,1,50,NA,6,22,1,3,36,1,4,NA,1,18,13,60,1,8,1,8,1,3,1,8
57170,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,18,13,264,2,NA,2,NA,2,NA,2,NA
57171,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,13,12,2,NA,2,NA,2,NA,2,NA
57175,1,20,2,13,1,5,1,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57176,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,16,96,2,NA,2,NA,1,2,2,NA
57177,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,18,120,2,NA,1,10,2,NA,2,NA
57178,1,50,NA,4,19,3,1,264,2,NA,NA,2,NA,NA,NA,1,1,2,NA,1,1,1,1
57179,1,60,NA,16,15,1,4,5,2,NA,NA,1,4,19,216,1,18,1,18,1,18,1,18
57181,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,20,360,2,NA,2,NA,2,NA,2,NA
57182,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,408,1,34,1,34,1,1,1,20
57183,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,16,8,2,NA,2,NA,2,NA,2,NA
57184,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,20,60,1,5,2,NA,1,5,1,4
57185,1,40,NA,1,18,1,1,36,2,NA,NA,2,NA,NA,NA,1,35,1,35,2,NA,2,NA
57187,1,35,NA,14,22,1,1,36,2,NA,NA,1,14,14,108,2,NA,2,NA,2,NA,2,NA
57188,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57189,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,17,432,1,36,2,NA,2,NA,2,NA
57193,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,21,12,300,1,5,1,4,1,25,2,NA
57195,1,16,2,8,16,1,2,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57196,1,8,1,5,4,1,1,48,2,NA,NA,2,NA,NA,NA,1,2,2,NA,2,NA,2,NA
57197,2,NA,2,14,14,1,5,2,1,1,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,1
57198,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,22,12,132,1,5,2,NA,2,NA,2,NA
57201,1,42,NA,8,10,1,1,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57202,1,8,1,4,19,5,1,144,2,NA,NA,2,NA,NA,NA,1,17,1,17,1,8,2,NA
57203,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,9,22,60,1,3,1,5,1,10,1,5
57204,1,46,NA,14,17,2,1,108,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57208,1,30,2,13,4,5,1,240,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57210,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,11,180,2,NA,2,NA,2,NA,2,NA
57211,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,11,16,156,2,NA,2,NA,2,NA,2,NA
57213,1,10,2,1,1,5,1,420,2,NA,NA,2,NA,NA,NA,1,35,2,NA,2,NA,1,2
57214,1,50,NA,1,1,5,1,144,2,NA,NA,2,NA,NA,NA,2,NA,1,32,1,20,1,15
57215,1,20,2,14,20,5,1,6,1,3,NA,1,5,2,84,1,2,2,NA,2,NA,1,3
57216,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,16,8,2,NA,2,NA,2,NA,2,NA
57217,2,NA,1,15,22,4,1,216,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,18,2,NA
57219,1,40,NA,5,16,1,1,36,2,NA,NA,1,5,16,36,2,NA,2,NA,2,NA,2,NA
57220,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,14,14,48,2,NA,2,NA,2,NA,2,NA
57221,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8,16,12,2,NA,2,NA,2,NA,2,NA
57222,1,39,NA,19,17,1,1,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57223,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,22,20,372,2,NA,1,5,1,10,2,NA
57224,1,15,1,14,22,1,1,84,2,NA,NA,2,NA,NA,NA,1,7,1,7,1,7,2,NA
57225,1,60,NA,6,1,1,1,96,1,1,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57226,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,19,6,1,0,2,NA,1,0,2,NA
57227,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,18,72,1,6,2,NA,2,NA,2,NA
57229,1,50,NA,5,1,1,1,300,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57230,1,32,1,15,8,3,1,192,2,NA,NA,1,15,8,192,2,NA,2,NA,1,4,2,NA
57231,2,NA,1,15,8,3,1,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57232,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57234,2,NA,2,16,1,1,1,108,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57236,1,18,2,8,22,1,4,5,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57237,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,9,22,276,2,NA,2,NA,2,NA,2,NA
57238,1,50,NA,1,1,5,1,720,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57240,1,44,NA,6,22,1,1,120,1,1,NA,1,5,22,156,2,NA,2,NA,1,10,2,NA
57242,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,19,15,48,2,NA,2,NA,2,NA,2,NA
57243,1,64,NA,7,20,1,4,3,1,1,NA,2,NA,NA,NA,1,4,1,4,1,1,1,6
57244,1,80,NA,7,1,5,1,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57245,1,48,NA,5,22,1,3,288,2,NA,NA,2,NA,NA,NA,1,4,1,4,1,4,1,4
57246,1,65,NA,8,16,1,3,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57247,1,32,1,15,1,1,1,276,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57248,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,0,2,NA,2,NA,2,NA,2,NA
57249,1,21,2,20,15,1,5,36,2,NA,NA,1,6,17,300,2,NA,2,NA,2,NA,2,NA
57250,1,24,1,4,19,1,1,1,1,4,NA,2,NA,NA,NA,1,3,1,3,2,NA,1,5
57251,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,18,13,96,2,NA,1,8,2,NA,2,NA
57252,1,15,2,18,13,1,1,3,1,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57254,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,16,12,2,NA,2,NA,2,NA,2,NA
57255,1,40,NA,5,2,1,1,84,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57259,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,22,120,1,10,2,NA,1,10,2,NA
57261,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,19,15,7,2,NA,2,NA,2,NA,1,0
57262,1,20,2,19,1,5,5,48,2,NA,NA,1,8,3,60,2,NA,1,1,2,NA,1,1
57263,1,30,2,6,16,1,1,168,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,5
57264,1,40,NA,16,5,1,1,36,2,NA,NA,1,16,10,120,2,NA,2,NA,2,NA,2,NA
57266,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,21,24,1,6,2,NA,2,NA,2,NA
57267,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,14,14,240,1,20,2,NA,2,NA,1,20
57268,1,35,NA,8,21,1,2,4,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57269,1,35,NA,4,19,6,1,12,1,4,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57270,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,17,336,2,NA,2,NA,2,NA,2,NA
57272,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,22,22,180,2,NA,2,NA,1,15,2,NA
57273,1,35,NA,13,7,1,1,2,2,NA,NA,1,8,16,36,1,3,1,3,2,NA,1,0
57276,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,17,240,2,NA,2,NA,2,NA,2,NA
57277,1,40,NA,6,21,1,1,96,2,NA,NA,2,NA,NA,NA,2,NA,1,1,2,NA,1,8
57279,1,40,NA,14,17,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57280,1,8,2,14,14,5,1,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,10
57281,1,56,NA,20,14,1,1,36,2,NA,NA,1,1,18,324,1,27,1,27,2,NA,1,3
57282,1,30,1,18,13,1,1,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,4
57284,1,5,2,9,15,1,5,24,2,NA,NA,1,13,16,120,2,NA,2,NA,2,NA,2,NA
57286,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57287,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,8,16,42,2,NA,2,NA,2,NA,2,NA
57288,1,25,2,8,21,1,5,10,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,1
57289,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,22,20,72,1,2,2,NA,1,4,1,4
57290,1,45,NA,14,14,1,1,144,2,NA,NA,2,NA,NA,NA,2,NA,1,17,2,NA,2,NA
57291,1,24,2,8,9,1,1,84,2,NA,NA,2,NA,NA,NA,1,13,2,NA,2,NA,1,10
57292,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,16,12,2,NA,2,NA,2,NA,2,NA
57293,1,40,NA,8,16,5,1,120,2,NA,NA,2,NA,NA,NA,1,10,2,NA,1,10,1,5
57294,1,40,NA,4,20,1,1,300,2,NA,NA,2,NA,NA,NA,1,5,2,NA,2,NA,1,25
57295,1,35,NA,21,4,4,1,36,2,NA,NA,1,13,4,96,1,7,1,8,1,16,1,1
57296,1,40,NA,8,16,1,1,300,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57297,1,50,NA,5,20,1,1,60,2,NA,NA,2,NA,NA,NA,1,0,1,5,2,NA,1,10
57300,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,10,8,3,2,NA,2,NA,2,NA,2,NA
57301,1,40,NA,15,8,3,1,36,2,NA,NA,2,NA,NA,NA,2,NA,1,5,2,NA,2,NA
57302,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,21,216,1,5,2,NA,1,8,1,5
57305,1,55,NA,5,21,5,1,516,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,42
57307,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57308,1,10,1,4,19,5,1,600,2,NA,NA,2,NA,NA,NA,1,1,2,NA,1,1,1,1
57309,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,18,13,252,2,NA,1,10,2,NA,2,NA
57310,1,42,NA,18,13,1,1,6,2,NA,NA,1,16,11,108,2,NA,2,NA,2,NA,1,9
57311,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,22,20,264,NA,NA,NA,NA,NA,NA,NA,NA
57312,1,28,2,8,16,1,1,1,1,1,NA,1,19,16,144,2,NA,2,NA,2,NA,1,12
57313,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,1,360,2,NA,2,NA,2,NA,2,NA
57315,1,22,2,12,16,1,2,18,2,NA,NA,1,10,22,84,2,NA,2,NA,2,NA,1,1
57316,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,22,48,2,NA,2,NA,2,NA,2,NA
57317,1,32,2,10,17,1,1,0,2,NA,NA,1,7,16,48,1,14,1,4,2,NA,2,NA
57319,1,33,2,8,17,1,4,60,2,NA,NA,2,NA,NA,NA,2,NA,1,2,2,NA,2,NA
57323,1,36,NA,18,16,1,1,5,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57327,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,10,420,2,NA,2,NA,2,NA,2,NA
57328,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,10,408,2,NA,2,NA,2,NA,1,34
57330,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,20,14,600,2,NA,1,50,1,20,2,NA
57331,1,40,NA,13,4,1,1,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57332,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,22,360,NA,NA,NA,NA,NA,NA,NA,NA
57334,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,21,17,360,2,NA,2,NA,2,NA,2,NA
57335,1,48,NA,5,17,1,1,396,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57336,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,17,96,2,NA,1,5,2,NA,2,NA
57337,1,6,2,17,16,1,1,36,1,4,NA,2,NA,NA,NA,2,NA,1,0,2,NA,2,NA
57342,1,75,NA,18,13,1,5,12,2,NA,NA,1,4,19,48,1,4,1,4,2,NA,1,4
57343,1,88,NA,8,21,1,4,156,2,NA,NA,3,22,23,192,1,14,1,10,1,14,1,2
57344,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,21,36,2,NA,2,NA,2,NA,2,NA
57345,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,17,9,12,2,NA,2,NA,2,NA,2,NA
57346,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,17,16,4,1,0,2,NA,2,NA,2,NA
57348,1,16,2,15,1,3,1,420,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57349,1,41,NA,18,13,1,3,7,1,2,NA,2,NA,NA,NA,2,NA,1,0,1,0,1,0
57350,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,18,13,48,2,NA,2,NA,2,NA,1,1
57353,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,19,240,NA,NA,NA,NA,NA,NA,NA,NA
57355,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,21,6,2,NA,2,NA,2,NA,2,NA
57357,1,56,NA,16,11,1,1,144,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57358,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,372,9,NA,2,NA,2,NA,1,33
57360,1,20,2,14,14,1,1,8,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,0
57361,1,36,NA,6,21,1,3,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57362,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,4,240,1,0,2,NA,2,NA,1,20
57363,1,20,2,6,21,1,1,420,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57364,1,15,2,17,9,1,1,264,2,NA,NA,1,7,16,480,NA,NA,NA,NA,NA,NA,NA,NA
57366,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,240,2,NA,2,NA,2,NA,2,NA
57367,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57368,1,56,NA,2,19,1,1,18,2,NA,NA,2,NA,NA,NA,1,22,2,NA,1,1,2,NA
57369,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,6,21,96,1,10,2,NA,2,NA,2,NA
57371,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,18,13,240,1,20,1,30,1,20,1,1
57372,1,36,NA,16,10,1,3,84,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57373,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57374,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22,20,72,1,1,2,NA,2,NA,2,NA
57375,1,60,NA,15,12,4,1,36,2,NA,NA,1,5,21,72,2,NA,2,NA,1,2,1,6
57377,1,24,1,6,16,1,1,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57378,1,41,NA,8,16,1,3,6,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,1
57379,1,45,NA,7,1,1,1,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,0
57380,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,11,17,84,2,NA,2,NA,2,NA,1,7
57382,1,53,NA,4,19,5,1,480,2,NA,NA,2,NA,NA,NA,1,40,1,40,2,NA,1,40
57383,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,2,324,2,NA,2,NA,2,NA,2,NA
57384,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,16,168,2,NA,2,NA,2,NA,2,NA
57387,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,13,96,1,2,2,NA,2,NA,1,4
57388,1,20,2,8,19,1,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,16,432,2,NA,2,NA,2,NA,2,NA
57392,1,40,NA,13,2,1,1,1,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57393,1,30,2,19,20,1,1,3,1,2,NA,2,NA,NA,NA,1,20,2,NA,2,NA,2,NA
57396,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,6,21,276,1,23,2,NA,2,NA,1,23
57400,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,18,12,2,NA,1,1,2,NA,2,NA
57401,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,16,11,12,2,NA,2,NA,2,NA,2,NA
57402,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,6,4,60,2,NA,1,5,2,NA,2,NA
57403,1,55,NA,13,3,1,1,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57404,1,40,NA,16,8,1,1,3,2,NA,NA,2,NA,NA,NA,1,0,2,NA,2,NA,2,NA
57405,1,60,NA,14,14,5,1,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57407,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,21,336,2,NA,2,NA,2,NA,2,NA
57408,1,40,NA,11,16,1,1,84,2,NA,NA,1,19,17,288,1,24,1,24,2,NA,2,NA
57410,1,50,NA,13,7,1,1,84,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,0
57411,1,65,NA,5,21,5,5,180,2,NA,NA,2,NA,NA,NA,1,30,1,30,1,30,1,30
57413,1,37,NA,18,22,1,2,12,2,NA,NA,1,14,22,96,2,NA,2,NA,1,8,1,8
57414,1,16,1,16,8,1,1,1,2,NA,NA,2,NA,NA,NA,1,0,2,NA,2,NA,2,NA
57415,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,21,240,2,NA,2,NA,2,NA,2,NA
57417,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,1,456,2,NA,2,NA,2,NA,2,NA
57418,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,13,4,420,1,3,1,35,2,NA,1,1
57419,1,40,NA,18,14,1,1,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,5
57420,1,45,NA,15,1,3,1,156,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,13
57421,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57422,2,NA,1,10,9,5,1,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57424,1,40,NA,18,14,1,2,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,5
57430,2,NA,2,8,16,1,1,156,2,NA,NA,1,10,1,300,2,NA,2,NA,2,NA,2,NA
57433,1,40,NA,14,14,1,1,12,2,NA,NA,2,NA,NA,NA,1,7,1,7,1,7,2,NA
57435,1,55,NA,9,22,4,1,228,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,19,2,NA
57436,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57439,1,30,1,15,3,4,1,1,2,NA,NA,1,19,20,156,2,NA,2,NA,1,13,2,NA
57441,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,11,1,408,2,NA,2,NA,2,NA,2,NA
57442,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,21,2,420,2,NA,2,NA,2,NA,2,NA
57445,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,19,360,NA,NA,NA,NA,NA,NA,NA,NA
57446,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,11,180,NA,NA,NA,NA,NA,NA,NA,NA
57449,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,22,480,2,NA,2,NA,1,40,2,NA
57450,1,20,2,13,4,5,1,18,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,4,2,NA
57452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,16,360,NA,NA,NA,NA,NA,NA,NA,NA
57454,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,21,336,1,4,1,4,1,5,1,2
57455,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,16,15,48,2,NA,2,NA,2,NA,2,NA
57456,1,96,NA,9,22,1,1,48,2,NA,NA,1,4,19,360,1,35,1,10,1,35,1,35
57457,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,12,16,120,2,NA,2,NA,2,NA,2,NA
57458,1,20,2,17,9,1,3,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57459,1,25,2,15,13,1,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57460,1,35,NA,16,15,3,4,72,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57462,1,40,NA,3,1,1,1,132,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57464,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57466,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,21,2,420,2,NA,2,NA,2,NA,2,NA
57468,1,50,NA,10,17,1,1,0,2,NA,NA,1,18,13,12,2,NA,2,NA,2,NA,2,NA
57470,1,40,NA,4,19,1,1,36,2,NA,NA,2,NA,NA,NA,1,5,2,NA,2,NA,1,8
57471,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,264,1,0,1,15,1,15,1,3
57472,1,63,NA,13,7,5,1,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57474,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,2,552,NA,NA,NA,NA,NA,NA,NA,NA
57475,1,45,NA,4,19,1,1,12,2,NA,NA,2,NA,NA,NA,1,7,2,NA,2,NA,1,6
57476,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,16,48,NA,NA,NA,NA,NA,NA,NA,NA
57478,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,168,2,NA,2,NA,2,NA,1,14
57479,1,48,NA,19,15,5,4,360,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,30
57480,1,50,NA,14,14,5,4,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57481,1,40,NA,3,17,4,1,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57482,1,47,NA,6,1,1,2,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57483,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57484,1,35,NA,8,16,1,4,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57488,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57489,1,70,NA,6,20,1,3,216,1,1,NA,1,4,19,288,1,24,1,18,2,NA,1,24
57490,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,17,36,1,6,1,8,1,6,1,3
57492,1,40,NA,1,1,5,1,252,2,NA,NA,2,NA,NA,NA,1,21,2,NA,1,21,2,NA
57495,1,35,NA,8,17,1,3,9,1,7,NA,1,4,19,36,1,3,2,NA,1,3,1,3
57496,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57497,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,16,17,2,2,NA,2,NA,2,NA,2,NA
57498,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57499,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,11,372,NA,NA,NA,NA,NA,NA,NA,NA
57502,1,40,NA,17,1,5,5,60,2,NA,NA,3,22,22,72,2,NA,2,NA,1,4,1,4
57503,1,52,NA,15,8,2,1,156,1,1,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
57504,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,16,17,204,1,1,2,NA,1,1,2,NA
57506,1,70,NA,17,17,1,4,2,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
