"seqn","inq020","inq012","inq030","inq060","inq080","inq090","inq132","inq140","inq150","ind235","indfmmpi","indfmmpc","inq300","ind310","inq320"
94092,1,2,2,2,2,2,2,2,2,99,NA,3,9,NA,1
94093,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
94094,1,2,2,2,2,2,2,2,2,6,1.14,1,2,1,1
94095,2,2,1,2,2,2,2,2,2,77,NA,7,2,1,1
94096,2,1,1,2,1,2,2,1,2,77,NA,3,1,NA,1
94097,1,1,2,1,2,2,1,2,1,5,0.98,1,2,1,1
94098,1,2,2,2,2,2,2,2,2,6,1.85,2,2,1,1
94099,1,1,2,2,2,2,2,2,2,8,1.44,2,2,3,1
94100,1,2,2,2,2,2,2,2,2,5,0.82,1,2,1,1
94101,1,1,1,2,2,2,2,2,2,11,5,3,2,1,1
94102,1,2,1,2,1,2,2,2,2,99,NA,3,1,NA,1
94103,1,2,2,2,2,2,2,2,2,10,3.64,3,1,NA,1
94104,1,2,2,2,2,2,2,2,2,9,2.08,3,2,1,1
94105,1,2,2,1,2,2,2,2,1,11,2.86,3,1,NA,1
94106,7,2,2,9,1,2,2,1,2,99,NA,2,2,1,1
94107,1,2,2,2,2,2,2,2,1,11,2.55,3,2,1,2
94108,1,2,2,2,2,2,2,2,2,3,1.19,1,2,1,4
94109,1,2,2,2,2,2,1,2,2,2,0.28,1,2,1,3
94110,1,2,2,2,2,2,2,2,2,9,2.39,3,2,3,1
94111,1,2,2,2,2,2,2,2,2,3,0.44,1,2,1,1
94112,1,2,2,2,2,2,2,2,2,4,1.02,1,2,1,1
94113,1,2,1,2,2,2,2,2,2,5,1.26,1,2,1,1
94114,1,2,2,2,2,2,2,2,2,99,NA,9,9,NA,2
94115,1,2,2,2,2,2,1,2,2,3,0.54,1,2,1,1
94116,1,2,2,1,1,2,2,2,2,9,3.65,3,1,NA,1
94117,1,2,2,1,1,2,2,2,2,6,1.48,2,2,1,1
94118,2,2,2,1,2,2,2,2,1,1,0,1,2,1,1
94119,1,2,1,1,2,2,2,2,1,5,0.98,1,2,1,1
94120,1,2,2,2,2,2,2,2,2,7,0.97,1,2,1,1
94121,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
94122,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,1
94123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94124,1,2,2,2,2,2,2,2,2,6,1.07,1,2,1,1
94125,1,2,2,2,2,2,2,2,2,5,0.86,1,2,1,1
94126,1,2,2,2,2,2,2,2,2,6,1.63,2,2,1,2
94127,1,1,2,2,2,2,2,2,2,99,NA,1,2,3,1
94128,1,2,2,2,2,2,2,2,1,9,4.94,3,1,NA,1
94129,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,1
94130,1,2,1,2,2,1,2,2,2,99,NA,1,2,1,3
94131,1,1,2,1,2,2,2,2,2,9,2.44,3,1,NA,1
94132,2,2,2,2,2,2,2,2,2,3,0.59,1,2,1,1
94133,1,2,2,2,2,2,2,2,2,99,NA,7,2,77,1
94134,1,2,2,2,2,2,2,2,2,5,0.82,1,2,1,1
94135,1,2,2,2,2,2,2,2,2,7,2.55,3,2,3,1
94136,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
94137,1,1,1,2,1,2,2,1,2,11,2.92,3,1,NA,1
94138,1,2,1,2,1,2,2,1,2,10,4.14,3,1,NA,1
94139,1,2,2,2,2,2,2,2,2,4,0.99,1,2,1,1
94140,1,2,2,2,2,2,2,2,2,4,0.92,1,2,1,6
94141,2,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
94142,1,2,2,2,2,2,2,2,1,8,2.92,3,2,1,1
94143,1,2,2,2,2,2,1,2,2,7,1.26,1,2,1,1
94144,2,2,1,1,2,2,2,2,2,6,1.55,2,2,3,1
94145,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,1
94146,1,2,2,2,2,2,2,2,1,6,0.77,1,2,1,1
94147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94148,1,1,2,2,2,2,2,2,2,2,0.24,1,2,2,1
94149,1,2,2,2,2,2,2,2,2,99,NA,9,9,NA,2
94150,2,2,1,1,1,2,2,1,2,6,1.74,2,2,1,1
94151,1,2,2,2,2,2,2,1,2,6,2.79,3,2,1,1
94152,1,2,2,1,2,2,2,2,2,5,1.47,2,1,NA,1
94153,1,2,1,2,2,1,2,2,1,6,0.87,1,2,1,1
94154,1,1,1,2,1,2,2,1,2,10,4.37,3,1,NA,1
94155,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
94156,1,1,2,2,2,2,2,2,2,11,5,3,2,2,1
94157,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
94158,1,2,2,2,2,2,1,2,2,99,NA,9,2,99,1
94159,1,2,2,2,2,2,2,2,2,5,1.18,1,2,1,3
94160,1,1,2,2,2,2,2,2,2,11,2.58,3,1,NA,1
94161,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
94162,1,2,2,2,2,2,2,2,2,4,0.87,1,2,1,2
94163,1,1,2,2,2,2,2,1,1,7,1.22,1,1,NA,1
94164,1,2,2,2,2,2,2,2,2,7,1.76,2,2,1,1
94165,1,2,1,2,2,1,2,2,2,3,0.46,1,2,1,1
94166,1,2,2,2,2,2,2,2,1,5,1.78,2,2,3,1
94167,1,2,1,2,1,2,1,1,1,99,NA,3,2,3,2
94168,9,2,1,2,1,2,2,2,2,99,NA,9,9,NA,6
94169,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
94170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94171,1,2,2,2,2,2,2,2,2,6,1,1,2,1,1
94172,1,1,2,2,2,2,2,2,1,11,3.41,3,2,4,1
94173,1,2,1,2,2,2,2,2,2,99,NA,1,2,1,1
94174,1,2,2,2,2,2,2,2,2,99,NA,1,2,1,2
94175,2,2,1,2,2,2,2,2,2,5,1.36,2,2,1,1
94176,1,1,2,2,2,2,2,2,2,10,5,3,2,3,1
94177,1,2,9,2,2,9,2,2,2,6,1.44,2,2,3,1
94178,1,1,2,2,2,2,2,2,2,11,2.86,3,2,1,1
94179,1,2,1,2,1,2,2,2,2,5,1.42,2,1,NA,1
94180,1,2,2,2,2,2,2,2,2,8,1.63,2,2,5,1
94181,1,1,2,2,2,2,2,2,2,99,NA,1,2,3,1
94182,2,1,2,2,1,2,2,1,2,7,2.97,3,1,NA,5
94183,1,2,2,2,2,2,2,1,2,10,4.21,3,1,NA,1
94184,1,2,1,2,2,1,9,1,1,8,1.16,1,2,1,1
94185,1,2,2,2,2,2,2,2,2,77,NA,9,2,99,1
94186,2,2,1,1,2,2,2,2,2,1,0,1,1,NA,1
94187,1,2,2,2,2,2,2,2,2,9,2.89,3,2,1,1
94188,1,1,1,2,2,2,2,2,2,3,0.77,1,1,NA,1
94189,1,2,2,2,2,2,2,2,1,99,NA,9,1,NA,1
94190,1,1,1,2,2,2,2,1,2,12,4.15,3,1,NA,2
94191,1,2,2,2,2,2,2,2,2,10,2.24,3,2,1,1
94192,1,2,2,2,2,2,1,1,2,9,3.65,3,1,NA,2
94193,1,2,1,2,2,2,2,2,1,3,0.57,1,2,1,2
94194,1,1,2,2,2,2,2,2,2,7,1.46,2,2,1,1
94195,1,1,2,2,2,2,2,2,2,7,1.22,1,2,1,1
94196,1,1,2,2,2,2,2,1,2,6,0.64,1,1,NA,1
94197,2,1,2,2,2,1,2,2,2,5,0.98,1,1,NA,2
94198,1,2,1,2,2,2,2,2,2,11,4.62,3,1,NA,1
94199,2,2,2,2,2,2,2,2,2,1,0,1,2,1,4
94200,1,2,2,2,2,2,2,2,2,11,3.06,3,2,1,1
94201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94202,1,1,1,2,1,2,2,1,2,12,5,3,2,4,1
94203,1,1,2,2,2,2,2,2,2,10,2.73,3,2,1,1
94204,1,2,1,2,2,2,2,1,2,12,5,3,1,NA,1
94205,1,2,1,2,2,2,2,9,2,99,NA,9,9,NA,1
94206,2,1,2,2,2,2,2,1,2,10,3.46,3,2,3,1
94207,2,2,1,2,2,2,2,2,2,77,NA,1,2,1,1
94208,2,1,1,2,2,2,2,1,2,5,1.18,1,1,NA,1
94209,1,2,1,2,2,2,2,1,2,12,4.63,3,1,NA,1
94210,2,2,1,2,2,2,2,2,2,77,NA,1,2,1,1
94211,1,2,2,2,2,2,2,2,2,4,1.38,2,2,4,1
94212,1,1,1,1,2,1,2,2,2,12,4.3,3,2,2,1
94213,1,2,2,2,2,2,2,2,2,4,0.63,1,2,1,1
94214,1,2,2,2,2,2,2,2,2,7,1.73,2,2,1,1
94215,1,1,2,2,2,2,2,2,2,7,1.85,2,2,1,1
94216,1,1,1,2,2,2,2,2,2,11,5,3,1,NA,1
94217,1,2,2,2,2,2,2,1,2,12,4.88,3,1,NA,1
94218,1,1,2,2,2,2,2,2,2,99,NA,9,2,1,1
94219,1,2,2,2,2,2,2,2,2,99,NA,9,9,NA,1
94220,1,1,2,2,2,2,2,2,1,3,0.36,1,2,1,1
94221,2,1,2,2,2,2,2,2,2,1,0,1,2,1,2
94222,1,1,2,2,2,2,1,2,2,77,NA,7,7,NA,1
94223,1,2,1,1,2,2,2,2,2,7,1.73,2,2,1,1
94224,1,2,2,2,2,2,2,2,1,11,4.11,3,2,2,2
94225,1,2,2,2,2,2,2,2,2,99,NA,1,2,3,1
94226,1,1,2,2,2,2,2,2,2,9,3.65,3,2,1,1
94227,2,2,1,2,1,1,2,1,2,8,3.95,3,1,NA,1
94228,1,2,2,2,2,2,2,2,2,5,0.4,1,2,1,1
94229,1,2,2,1,1,2,2,2,2,NA,NA,NA,NA,NA,3
94230,1,2,1,1,2,1,2,2,1,99,NA,9,2,99,1
94231,1,2,2,2,2,2,2,1,2,1,0,1,1,NA,1
94232,2,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
94233,1,1,2,2,2,2,2,1,2,7,1.76,2,1,NA,1
94234,1,1,2,2,2,1,2,2,2,7,1.56,2,2,1,1
94235,1,2,2,2,2,2,2,2,2,1,0,1,2,2,1
94236,2,2,2,2,2,2,2,2,2,3,0.69,1,2,1,2
94237,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
94238,1,2,2,2,1,2,2,2,1,11,4.7,3,2,2,1
94239,1,1,2,2,2,2,2,1,2,10,5,3,1,NA,1
94240,1,2,2,2,2,2,2,2,2,12,4.69,3,1,NA,1
94241,1,2,2,2,2,2,2,1,2,9,1.45,2,2,3,1
94242,1,1,1,1,2,2,1,2,2,4,0.73,1,2,1,3
94243,2,2,1,2,2,2,2,1,1,5,1.4,2,2,3,1
94244,2,2,1,2,1,2,2,2,1,5,0.75,1,2,1,1
94245,1,1,1,1,2,2,2,2,2,11,5,3,2,1,1
94246,1,2,2,2,2,2,2,2,2,1,0,1,2,3,1
94247,1,2,2,2,2,2,2,2,1,6,1.9,3,2,1,1
94248,1,2,2,2,2,2,2,2,2,4,0.87,1,2,1,1
94249,1,2,1,2,2,2,2,2,1,7,2.22,3,2,1,1
94250,1,2,2,2,2,2,2,2,2,8,2.31,3,2,1,1
94251,1,2,2,2,2,2,2,2,2,7,2.05,3,1,NA,1
94252,1,2,2,2,2,2,2,2,2,12,4.17,3,2,1,1
94253,2,2,1,2,2,2,2,2,2,4,1.04,1,2,1,1
94254,1,1,2,1,2,2,2,1,2,12,4.88,3,1,NA,1
94255,1,2,2,2,2,2,2,2,2,99,NA,3,1,NA,1
94256,1,2,2,2,2,2,2,2,2,4,0.72,1,2,1,1
94257,1,2,2,2,2,2,2,2,2,8,2.2,3,2,1,1
94258,1,1,2,2,2,2,2,1,2,9,2.79,3,1,NA,1
94259,1,2,2,2,2,2,2,2,2,7,2.14,3,2,1,1
94260,1,2,2,2,2,2,2,2,2,10,2.87,3,2,3,1
94261,1,2,2,2,2,2,2,1,2,5,1.4,2,2,3,1
94262,1,2,2,1,2,2,2,2,2,5,1.18,1,1,NA,1
94263,1,2,2,2,2,2,2,2,1,5,1.12,1,2,1,1
94264,1,2,2,2,1,2,2,2,2,11,2.92,3,1,NA,1
94265,2,2,1,2,2,1,2,2,2,6,1.2,1,2,1,2
94266,1,2,1,2,1,1,2,2,2,77,NA,1,2,1,1
94267,1,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
94268,1,2,1,2,2,2,2,2,2,11,2.42,3,2,4,1
94269,1,2,2,2,2,2,2,2,2,9,1.58,2,2,1,1
94270,1,2,2,2,2,2,2,2,2,4,0.65,1,2,1,4
94271,1,1,2,2,2,2,2,2,1,5,1.48,2,2,1,1
94272,1,2,2,1,2,2,2,2,2,7,1.41,2,2,1,1
94273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94274,1,1,2,2,1,2,2,1,2,12,5,3,1,NA,1
94275,1,2,2,2,2,2,2,2,2,9,2.89,3,7,NA,1
94276,1,2,1,2,2,1,1,1,2,8,2.29,3,2,1,1
94277,1,2,2,2,2,2,2,2,2,3,0.48,1,2,1,1
94278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94279,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
94280,1,2,1,2,2,1,2,2,1,6,0.87,1,2,1,1
94281,1,2,2,2,2,2,2,2,2,2,0.24,1,2,1,1
94282,1,2,2,2,2,2,1,2,2,3,0.48,1,2,1,1
94283,1,2,2,2,2,2,2,2,2,3,0.89,1,2,1,4
94284,1,2,2,2,2,2,2,2,2,8,2.92,3,2,1,1
94285,2,2,1,2,2,1,2,2,2,9,2.04,3,2,1,1
94286,2,2,1,2,1,2,2,1,2,7,2.99,3,1,NA,1
94287,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
94288,1,2,2,2,2,2,1,2,2,5,0.82,1,2,1,1
94289,1,2,2,2,2,2,2,1,2,6,1.81,2,2,1,1
94290,1,2,2,2,2,2,2,2,2,9,1.82,2,2,1,1
94291,1,2,2,2,2,2,2,2,1,4,0.73,1,2,1,1
94292,1,1,2,2,2,2,2,1,2,99,NA,3,1,NA,1
94293,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
94294,9,9,2,2,2,2,2,2,2,99,NA,9,2,99,2
94295,1,2,2,2,2,2,1,2,2,11,2.96,3,2,4,2
94296,1,2,2,2,2,2,2,2,2,6,1.47,2,2,1,1
94297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94298,1,2,1,2,1,2,2,2,2,8,2.96,3,2,1,1
94299,1,2,2,2,2,2,2,2,1,7,2,3,2,1,1
94300,1,2,1,2,1,2,2,1,2,8,3.95,3,1,NA,1
94301,1,2,2,2,2,2,2,1,2,8,2.15,3,1,NA,2
94302,1,1,2,2,2,2,2,2,2,99,NA,1,2,3,1
94303,1,2,1,2,2,2,2,2,2,4,0.57,1,2,1,6
94304,1,2,2,2,2,2,2,2,2,11,3.34,3,2,1,1
94305,1,1,2,2,2,2,2,2,2,10,3.41,3,2,5,1
94306,1,2,2,2,2,2,2,2,2,7,2.97,3,2,1,1
94307,1,2,2,2,2,2,2,2,1,7,1.09,1,2,1,1
94308,1,1,2,2,2,2,2,2,2,12,2.57,3,1,NA,1
94309,1,1,2,2,2,2,2,2,2,12,5,3,1,NA,1
94310,1,2,2,2,2,2,2,2,2,7,2.19,3,1,NA,1
94311,1,2,2,2,2,2,2,2,2,6,1.75,2,2,1,1
94312,1,2,2,2,2,2,2,2,1,3,0.4,1,2,1,1
94313,2,2,1,1,2,1,2,2,2,8,3.13,3,2,1,1
94314,1,2,2,2,2,2,2,2,2,7,1.8,2,1,NA,1
94315,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,2
94316,1,2,2,2,2,2,2,2,2,4,0.63,1,2,1,1
94317,1,2,1,2,1,2,1,1,1,99,NA,3,2,3,2
94318,1,1,2,2,2,2,2,1,2,11,3.26,3,2,1,1
94319,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
94320,1,2,1,2,2,2,2,2,2,6,0.72,1,2,1,1
94321,2,2,1,2,2,1,2,2,2,2,0.74,1,2,99,1
94322,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,4
94323,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
94324,1,1,2,2,2,2,2,2,2,2,0.4,1,2,1,1
94325,2,2,2,1,2,2,2,2,2,3,1.08,1,2,1,2
94326,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
94327,2,2,2,1,1,2,2,2,2,4,1.49,2,2,1,1
94328,1,2,2,2,2,2,2,1,2,8,1.84,2,1,NA,1
94329,1,2,2,2,2,2,2,2,2,10,2.13,3,2,2,2
94330,1,2,2,2,2,2,2,2,2,7,2.02,3,2,2,1
94331,1,2,2,2,2,2,2,1,2,99,NA,2,1,NA,1
94332,1,2,2,2,2,2,2,2,2,1,0,1,2,1,7
94333,2,2,2,2,2,2,2,2,2,4,1.11,1,2,1,1
94334,2,2,1,2,2,2,2,2,2,4,1.06,1,1,NA,1
94335,1,2,2,2,2,2,2,2,2,4,0.73,1,2,1,3
94336,2,2,1,2,2,1,2,2,2,6,1.73,2,2,1,1
94337,1,1,2,2,2,2,2,2,2,6,0.89,1,2,1,1
94338,1,1,2,2,2,2,1,1,1,99,NA,9,2,2,1
94339,1,2,2,2,2,2,2,2,2,99,NA,2,2,1,2
94340,1,2,2,2,2,2,2,2,2,10,4.52,3,1,NA,1
94341,1,2,2,2,2,2,2,2,2,5,0.73,1,2,1,1
94342,2,2,2,1,1,2,2,1,1,11,5,3,1,NA,1
94343,1,2,1,2,1,2,2,2,2,8,2.92,3,2,1,1
94344,1,2,2,2,2,2,2,2,2,5,0.73,1,2,1,1
94345,1,1,1,2,2,2,2,2,2,9,3.69,3,2,1,1
94346,1,2,2,2,2,2,2,1,2,4,0.78,1,2,1,1
94347,1,2,2,2,2,2,1,2,2,3,0.29,1,2,1,1
94348,1,2,1,2,2,2,2,1,2,99,NA,2,9,NA,1
94349,1,2,2,2,2,2,2,2,2,6,0.89,1,1,NA,1
94350,1,2,2,2,2,2,2,1,2,11,3.41,3,1,NA,1
94351,1,1,2,2,2,2,2,2,1,9,1.75,2,2,5,1
94352,2,2,1,2,1,2,2,1,2,6,1.6,2,2,1,1
94353,1,2,2,2,2,1,2,2,2,7,1.46,2,2,1,1
94354,1,1,2,2,2,2,2,2,2,12,3.91,3,2,3,1
94355,1,1,2,2,2,2,1,1,2,8,1.26,1,2,1,1
94356,2,1,2,2,2,2,2,2,2,4,1.49,2,2,1,6
94357,1,2,1,2,2,1,2,2,1,6,0.87,1,2,1,1
94358,1,2,2,2,2,2,2,2,1,7,1.53,2,2,1,1
94359,1,2,2,2,2,2,2,2,2,5,0.83,1,2,1,1
94360,1,2,2,2,2,1,2,2,2,2,0.74,1,2,1,1
94361,1,2,2,2,2,2,2,2,2,99,NA,2,2,4,1
94362,1,2,1,2,1,2,2,1,2,8,2.64,3,7,NA,1
94363,2,2,1,2,2,2,2,1,2,7,2.97,3,1,NA,1
94364,1,2,2,2,2,2,2,2,2,8,2.43,3,2,1,1
94365,1,2,1,2,2,2,2,2,2,3,0.39,1,1,NA,3
94366,1,2,2,2,2,2,2,1,2,8,4.25,3,2,4,1
94367,1,2,9,2,2,9,9,2,1,7,1.67,2,2,2,1
94368,1,2,2,2,2,2,2,2,2,11,5,3,2,3,1
94369,1,2,1,2,2,1,2,2,1,12,5,3,2,1,1
94370,1,2,2,2,2,1,2,2,2,4,0.73,1,2,2,1
94371,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,1
94372,2,2,1,2,2,2,2,1,2,10,3.26,3,2,1,1
94373,2,2,1,2,2,1,2,2,2,6,1.57,2,2,3,1
94374,1,1,2,2,2,2,2,2,1,5,1.78,2,2,1,1
94375,1,2,2,2,2,2,2,2,2,11,4.05,3,2,1,1
94376,1,1,1,2,2,2,2,1,2,11,2.03,3,1,NA,1
94377,1,2,2,2,2,2,2,2,2,6,2.09,3,2,1,2
94378,1,2,2,2,2,2,1,1,1,8,1.45,2,1,NA,1
94379,1,2,2,2,1,2,2,1,1,6,0.98,1,2,1,1
94380,2,2,2,2,2,2,2,2,2,99,NA,1,2,1,1
94381,2,2,1,2,1,2,2,1,2,11,5,3,1,NA,1
94382,1,2,2,1,2,2,2,1,1,3,0.8,1,2,1,4
94383,1,2,2,2,2,2,2,2,2,11,3.02,3,2,1,1
94384,1,2,2,2,1,2,2,2,2,10,3.35,3,1,NA,1
94385,1,1,2,1,2,2,2,2,2,8,2.35,3,2,4,1
94386,1,2,1,2,2,2,2,2,2,6,2.57,3,1,NA,1
94387,1,2,2,2,2,2,2,2,2,7,2.97,3,1,NA,1
94388,1,2,2,1,2,2,2,2,2,6,1.17,1,2,1,1
94389,1,1,2,2,2,2,2,2,2,5,0.96,1,2,1,1
94390,2,2,1,2,2,2,2,1,2,5,1.39,2,1,NA,1
94391,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
94392,1,1,2,2,2,2,2,2,1,9,2.76,3,2,1,1
94393,1,2,2,2,2,2,2,2,2,8,1.46,2,2,3,1
94394,1,2,1,2,2,1,2,2,1,5,0.87,1,2,1,2
94395,1,2,2,2,2,1,2,2,2,6,1.47,2,2,1,1
94396,1,2,2,2,2,2,2,2,1,5,0.63,1,2,1,1
94397,2,2,2,2,2,2,2,2,1,99,NA,9,2,99,2
94398,2,2,2,2,2,2,1,2,2,5,0.98,1,2,1,3
94399,2,1,1,2,2,2,1,2,2,11,4.11,3,2,2,1
94400,1,2,2,2,2,2,2,2,2,4,0.72,1,2,1,1
94401,1,1,2,2,2,2,2,2,2,12,5,3,1,NA,1
94402,1,2,2,2,2,2,2,2,1,7,1.43,2,2,1,1
94403,2,2,1,1,1,2,2,2,2,6,0.79,1,2,1,1
94404,1,2,1,2,1,2,2,2,2,6,2.39,3,2,2,1
94405,2,2,1,2,2,1,1,2,2,2,0.59,1,2,1,3
94406,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,2
94407,2,2,1,2,1,2,2,1,2,77,NA,3,1,NA,1
94408,2,2,1,2,1,2,2,2,2,6,1.87,3,2,1,1
94409,1,2,2,1,2,1,2,2,2,4,0.41,1,2,1,1
94410,2,2,1,2,2,2,2,2,2,99,NA,1,7,NA,1
94411,1,2,1,2,2,1,2,2,2,5,1.19,1,2,1,1
94412,2,2,1,1,2,2,2,2,2,3,0.73,1,2,1,8
94413,1,2,1,2,2,2,2,1,1,8,2.31,3,7,NA,1
94414,2,2,1,1,2,1,1,2,2,99,NA,1,2,2,6
94415,1,2,2,2,2,2,2,2,2,4,0.88,1,2,1,1
94416,1,2,2,2,2,2,2,2,2,6,1.47,2,2,1,1
94417,1,2,2,2,2,2,2,2,2,4,0.5,1,2,1,1
94418,2,2,1,2,1,2,2,2,2,7,2.51,3,1,NA,1
94419,1,2,2,2,2,2,2,2,2,4,0.81,1,2,1,1
94420,2,2,1,2,2,2,2,1,2,4,1.39,2,1,NA,1
94421,1,2,2,2,2,2,2,2,2,12,4.62,3,1,NA,1
94422,1,2,1,2,2,2,2,2,2,5,0.88,1,2,1,1
94423,1,1,2,2,2,2,2,2,2,3,0.41,1,2,1,2
94424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94425,1,2,1,1,2,2,2,1,1,8,3.33,3,1,NA,1
94426,1,2,1,2,2,2,2,2,2,10,2.15,3,2,1,1
94427,1,2,2,2,2,2,2,2,2,4,0.57,1,2,1,1
94428,1,2,2,2,2,2,2,2,2,5,1.69,2,2,1,1
94429,1,2,2,2,1,2,2,2,2,12,5,3,1,NA,1
94430,1,2,1,2,2,1,2,2,2,5,1.19,1,2,1,1
94431,1,2,2,2,2,2,2,2,2,9,2.04,3,2,1,1
94432,2,2,1,2,2,2,2,1,2,6,2.69,3,1,NA,1
94433,1,1,1,2,1,2,2,2,2,4,0.63,1,2,1,1
94434,1,2,2,2,2,2,2,2,2,7,2.19,3,2,3,1
94435,1,2,2,2,2,2,2,2,2,5,1.04,1,2,1,2
94436,2,2,1,1,2,1,2,2,2,3,0.99,1,2,1,7
94437,1,2,2,2,2,2,2,2,2,4,0.68,1,2,1,1
94438,1,1,1,2,2,2,2,1,2,6,2.47,3,1,NA,1
94439,1,1,2,2,2,2,2,1,2,9,1.58,2,1,NA,1
94440,1,2,2,2,2,2,2,2,2,12,4.25,3,1,NA,1
94441,1,1,2,2,2,2,1,1,1,99,NA,9,2,2,1
94442,2,2,1,2,2,2,2,2,2,5,1.68,2,2,1,1
94443,1,2,2,2,2,2,2,2,2,8,1.91,3,2,1,1
94444,1,2,1,2,2,2,2,2,1,3,0.57,1,2,1,2
94445,1,2,2,2,2,2,2,2,2,11,3.54,3,2,3,1
94446,1,2,2,2,2,2,2,2,2,6,0.73,1,2,1,1
94447,1,2,2,2,2,2,2,2,2,7,1.24,1,2,1,1
94448,1,1,2,2,2,2,2,2,2,7,1.22,1,2,1,1
94449,1,2,2,2,2,2,2,2,2,6,1.21,1,2,1,1
94450,1,2,1,1,2,1,1,2,1,7,1.39,2,2,1,1
94451,1,2,2,2,2,2,2,2,2,4,0.72,1,2,1,1
94452,1,2,2,1,2,1,2,2,2,NA,NA,NA,NA,NA,1
94453,1,2,2,2,2,2,2,2,2,2,0.59,1,2,1,1
94454,1,2,2,2,2,2,2,2,2,11,4.11,3,2,1,1
94455,1,2,2,2,2,2,2,2,2,11,3.68,3,1,NA,1
94456,2,2,1,1,2,2,2,2,2,99,NA,2,2,1,1
94457,1,1,1,2,2,2,2,2,1,9,2.89,3,1,NA,1
94458,1,2,2,2,2,2,2,1,2,12,4.88,3,1,NA,1
94459,2,2,1,2,2,1,2,2,2,5,1.24,1,2,1,3
94460,1,1,1,2,2,2,2,2,2,12,5,3,1,NA,1
94461,1,2,2,2,2,2,2,2,2,3,0.99,1,2,1,1
94462,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
94463,7,7,2,2,2,2,2,2,2,77,NA,9,2,1,1
94464,2,2,1,2,1,2,2,1,2,11,5,3,1,NA,1
94465,1,1,2,2,2,2,2,2,2,8,3.98,3,2,1,1
94466,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
94467,1,2,2,2,2,2,2,2,2,3,0.59,1,2,1,1
94468,1,2,2,2,2,2,2,2,1,99,NA,1,2,1,3
94469,1,2,1,2,1,2,2,2,2,11,3.82,3,1,NA,1
94470,2,2,1,2,2,2,2,2,2,77,NA,1,2,1,2
94471,9,9,9,2,9,9,9,9,9,99,NA,9,2,99,1
94472,1,2,1,2,2,2,2,2,1,5,0.94,1,2,1,7
94473,1,1,1,2,2,2,2,1,2,7,1.73,2,1,NA,1
94474,1,2,2,2,2,2,2,2,2,7,2.02,3,1,NA,1
94475,1,2,1,2,2,1,2,2,2,10,2.45,3,2,99,1
94476,1,2,2,2,2,2,2,9,9,99,NA,9,1,NA,1
94477,1,2,2,2,2,2,2,2,2,11,4.11,3,2,1,1
94478,2,2,2,2,2,2,2,2,1,4,1.48,2,2,1,7
94479,1,2,1,2,1,2,2,2,2,3,0.89,1,2,1,1
94480,9,2,2,2,2,2,2,2,2,99,NA,9,2,1,1
94481,1,2,2,2,2,2,2,2,2,7,1.33,2,2,1,1
94482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94483,1,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
94484,1,2,2,2,2,2,2,2,2,99,NA,2,1,NA,1
94485,1,1,2,2,2,2,2,1,2,4,0.87,1,2,3,1
94486,2,2,1,2,2,2,2,2,2,3,0.78,1,2,1,1
