"seqn","inq020","inq012","inq030","inq060","inq080","inq090","inq132","inq140","inq150","ind235","indfmmpi","indfmmpc","inq300","ind310","inq320"
89378,1,2,2,2,2,2,2,2,2,11,2.95,3,2,2,1
89379,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,77
89380,1,2,2,2,2,2,1,2,2,4,0.55,1,2,1,1
89381,1,2,1,2,1,2,1,1,2,9,3.62,3,2,1,1
89382,1,2,2,2,2,2,2,2,2,9,3.75,3,2,1,1
89383,1,2,1,2,1,2,2,2,2,77,NA,9,9,NA,2
89384,1,2,2,2,1,2,2,2,2,8,2.68,3,2,1,1
89385,1,2,2,2,2,2,2,2,2,2,0.3,1,2,1,1
89386,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
89387,1,1,2,2,2,2,2,2,2,9,1.84,2,1,NA,1
89388,2,2,2,2,2,2,2,2,2,99,NA,9,2,1,3
89389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89390,1,2,2,1,2,1,2,2,2,2,0.55,1,2,77,6
89391,1,2,1,1,2,2,2,2,2,5,1.19,1,1,NA,1
89392,2,1,2,2,2,2,2,2,2,6,1.06,1,2,1,3
89393,1,2,2,2,2,2,2,2,2,99,NA,3,2,1,1
89394,1,2,2,2,2,2,2,2,1,9,2.11,3,2,1,1
89395,1,2,2,2,2,2,2,2,1,9,2.47,3,2,1,1
89396,1,2,2,2,2,2,2,1,2,10,2.97,3,2,2,1
89397,1,2,2,2,2,2,2,2,2,3,1.22,1,2,1,6
89398,1,1,2,2,2,2,2,2,2,4,0.52,1,2,1,1
89399,1,2,2,2,2,2,2,1,2,10,4.14,3,1,NA,1
89400,2,2,2,1,2,2,1,2,2,3,0.62,1,2,1,1
89401,1,1,2,2,2,2,2,2,1,8,2.69,3,2,2,1
89402,1,2,2,2,2,2,2,2,2,7,1.79,2,2,1,2
89403,2,2,1,2,2,1,2,2,2,4,0.97,1,2,1,8
89404,1,2,1,2,1,1,2,2,2,7,1.11,1,2,1,1
89405,1,2,2,2,2,2,2,2,2,9,1.63,2,2,1,6
89406,1,2,2,2,2,2,2,2,2,6,0.92,1,2,1,1
89407,1,2,2,2,2,2,2,2,1,8,1.98,3,2,3,1
89408,1,1,2,2,2,2,2,2,2,99,NA,3,2,1,1
89409,1,2,2,2,2,2,2,2,2,3,0.42,1,2,1,1
89410,1,2,2,2,2,2,2,2,2,5,0.76,1,2,1,1
89411,1,2,2,2,2,2,2,1,1,11,4.76,3,1,NA,1
89412,1,2,2,2,2,2,2,2,2,3,0.89,1,2,1,3
89413,2,2,2,2,1,2,2,1,2,10,4.34,3,1,NA,1
89414,1,2,2,2,2,2,2,2,2,2,0.53,1,2,1,5
89415,1,2,2,1,2,2,2,1,2,11,3.17,3,1,NA,1
89416,1,2,2,2,2,2,1,2,2,4,0.32,1,2,1,1
89417,1,7,7,7,7,7,7,7,7,77,NA,2,7,NA,1
89418,1,2,1,1,2,2,2,2,2,5,0.59,1,2,1,1
89419,1,2,1,1,1,1,2,1,1,12,5,3,1,NA,2
89420,2,2,1,2,1,2,2,2,2,5,1.42,2,2,1,2
89421,1,2,2,2,2,2,2,2,2,12,4.22,3,2,1,1
89422,2,2,1,2,2,2,2,1,1,8,3.37,3,2,2,1
89423,1,2,2,2,2,1,2,2,2,99,NA,9,2,1,1
89424,1,2,2,2,2,2,2,1,2,12,4.22,3,2,5,1
89425,1,2,2,2,2,2,2,2,2,7,1.73,2,1,NA,1
89426,1,2,1,2,2,2,1,2,2,4,0.74,1,2,1,1
89427,2,2,1,2,2,2,2,1,2,7,1.72,2,1,NA,1
89428,1,2,2,2,2,2,2,2,1,77,NA,7,7,NA,1
89429,1,1,2,2,2,2,2,2,2,3,0.54,1,2,1,1
89430,1,1,2,2,2,2,2,2,2,99,NA,9,2,1,1
89431,1,2,2,2,2,2,2,2,2,5,1.19,1,2,1,1
89432,1,1,1,2,2,1,2,2,2,8,1.77,2,2,1,1
89433,2,2,1,2,2,2,2,1,2,2,0.48,1,1,NA,1
89434,1,2,2,2,2,2,2,1,2,3,1.21,1,1,NA,1
89435,1,1,2,2,2,2,2,2,1,5,1.35,2,2,1,1
89436,1,2,2,2,2,2,2,2,2,10,2.32,3,2,1,1
89437,2,2,1,2,2,2,2,1,2,77,NA,7,1,NA,1
89438,1,2,2,2,2,2,2,2,2,11,5,3,2,4,1
89439,2,2,1,2,2,2,2,2,2,7,2.26,3,2,1,1
89440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89441,2,2,1,2,2,2,2,2,2,4,1.54,2,2,1,3
89442,1,2,2,2,2,2,2,2,2,6,1.24,1,2,1,1
89443,2,2,1,2,2,2,2,1,2,99,NA,1,9,NA,1
89444,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1,3
89445,1,2,2,2,2,2,2,2,2,7,1.1,1,2,3,1
89446,2,2,2,2,2,2,2,2,2,7,1.79,2,2,1,1
89447,1,1,2,2,2,2,2,1,2,8,2.26,3,2,2,4
89448,2,2,1,2,1,1,2,1,2,8,2.38,3,1,NA,1
89449,1,2,2,2,2,2,2,2,2,12,4.22,3,1,NA,1
89450,1,2,2,2,2,1,2,2,2,7,0.98,1,2,1,1
89451,1,2,2,2,2,2,2,2,2,3,0.75,1,2,3,1
89452,1,1,1,2,2,2,2,2,2,4,0.49,1,2,1,1
89453,1,2,2,2,2,2,2,2,2,7,3.03,3,2,1,1
89454,2,2,2,2,2,1,2,2,2,2,0.36,1,2,1,1
89455,1,2,1,2,1,2,2,2,2,2,0.36,1,2,1,1
89456,1,2,2,2,2,2,2,2,1,10,4.49,3,2,5,1
89457,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
89458,1,2,1,2,2,2,2,2,2,4,1.62,2,1,NA,1
89459,2,2,2,2,2,2,2,2,2,1,0,1,2,1,3
89460,1,2,1,1,1,2,2,2,2,7,1.73,2,2,1,1
89461,1,1,1,2,2,2,2,2,1,8,1.47,2,2,1,1
89462,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
89463,2,1,2,2,2,2,2,2,2,3,0.23,1,2,1,1
89464,1,2,2,2,2,2,2,2,2,7,1.78,2,2,1,1
89465,1,2,2,2,2,2,2,2,2,5,1.08,1,2,1,1
89466,1,2,2,2,2,2,2,2,2,6,1.24,1,2,1,1
89467,1,2,2,1,2,1,2,2,1,9,1.99,3,2,2,1
89468,1,2,2,2,2,2,2,2,2,7,1.35,2,2,2,1
89469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89470,1,2,2,2,2,2,2,2,2,99,NA,1,2,99,1
89471,2,2,1,2,2,2,2,2,2,2,0.59,1,2,1,3
89472,1,2,1,1,1,2,2,2,1,11,5,3,1,NA,1
89473,1,2,1,2,1,2,2,2,2,10,4.19,3,1,NA,1
89474,1,2,2,2,2,2,2,1,2,10,4.14,3,1,NA,1
89475,1,2,2,2,2,2,2,2,2,5,0.83,1,2,1,1
89476,1,2,2,2,2,2,2,2,2,9,1.63,2,2,1,6
89477,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
89478,1,1,2,2,2,1,1,1,2,7,1.05,1,2,1,1
89479,1,1,2,2,2,2,2,2,2,10,2.32,3,2,1,1
89480,1,1,2,2,2,2,2,2,2,1,0.06,1,2,1,7
89481,1,2,2,2,2,2,2,2,2,12,4.44,3,1,NA,4
89482,1,2,1,2,1,2,2,1,2,5,2.02,3,1,NA,1
89483,1,2,1,2,2,2,2,2,2,9,2.48,3,2,1,1
89484,1,2,2,2,2,2,2,2,2,10,1.76,2,2,1,1
89485,1,2,1,2,1,1,2,2,2,7,2.26,3,2,2,3
89486,1,2,2,2,2,2,2,2,2,7,1.27,1,2,1,1
89487,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
89488,2,2,1,2,2,2,2,1,2,9,3.77,3,1,NA,1
89489,1,2,2,2,2,2,2,1,1,12,5,3,1,NA,1
89490,2,2,1,2,1,2,2,1,2,5,2.04,3,1,NA,1
89491,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
89492,1,2,2,2,2,2,2,2,1,7,1.14,1,2,1,1
89493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89494,1,2,2,2,2,2,2,2,2,9,2.47,3,7,NA,1
89495,1,1,2,2,2,1,2,2,2,4,0.59,1,7,NA,2
89496,1,2,2,1,2,1,2,2,2,12,2.65,3,9,NA,1
89497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89498,1,2,2,1,2,1,1,2,2,99,NA,1,2,2,1
89499,2,2,1,1,1,2,2,2,2,99,NA,3,2,1,1
89500,1,2,2,2,2,2,2,1,2,8,3.31,3,2,1,1
89501,1,1,1,2,1,2,2,1,1,10,4.49,3,1,NA,1
89502,1,2,2,2,2,2,2,2,2,9,2.47,3,2,3,1
89503,1,2,1,1,2,1,2,2,2,5,0.84,1,2,1,1
89504,2,2,1,2,2,2,2,1,2,4,1.01,1,2,4,1
89505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89506,1,2,2,2,2,2,2,2,2,10,2.97,3,2,1,1
89507,1,2,2,2,2,2,2,9,9,99,NA,9,9,NA,1
89508,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1
89509,1,2,2,2,2,2,2,2,2,8,1.69,2,2,2,1
89510,1,1,2,2,2,2,2,2,2,10,2.96,3,2,4,1
89511,1,2,1,2,1,2,2,2,1,99,NA,1,2,1,1
89512,1,1,2,2,2,2,2,2,2,10,2.21,3,2,99,1
89513,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
89514,1,1,2,2,2,2,2,2,2,99,NA,3,9,NA,1
89515,2,2,2,2,2,2,2,2,2,99,NA,9,2,1,4
89516,1,1,2,2,2,2,2,2,2,8,1.69,2,2,2,1
89517,1,2,2,2,2,1,1,2,2,10,2.53,3,2,1,1
89518,2,2,2,2,2,1,2,2,2,2,0.72,1,1,NA,3
89519,1,2,2,2,2,2,2,2,2,4,0.79,1,2,1,1
89520,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
89521,1,2,2,2,2,2,2,2,2,4,0.59,1,2,1,1
89522,1,2,2,2,2,2,2,1,2,10,3.57,3,1,NA,1
89523,2,1,2,2,2,2,2,2,2,11,3.96,3,2,1,1
89524,1,2,2,2,2,2,2,2,2,5,1.27,1,2,1,1
89525,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
89526,1,2,2,2,2,2,2,2,1,7,1.63,2,2,1,1
89527,1,2,2,2,2,2,2,2,2,5,1.19,1,2,1,1
89528,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
89529,1,2,2,2,2,2,2,2,1,7,1.48,2,2,3,1
89530,1,2,2,2,2,2,2,2,2,12,4.44,3,1,NA,1
89531,1,1,2,2,2,2,2,2,2,3,1.12,1,2,1,1
89532,1,2,2,2,2,2,2,2,2,5,0.95,1,2,1,2
89533,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
89534,2,2,2,2,2,2,2,2,2,1,0,1,2,1,1
89535,1,2,2,2,2,1,1,2,2,2,0.25,1,2,1,1
89536,1,2,2,2,2,2,2,2,2,5,2.02,3,2,77,1
89537,2,2,2,2,2,2,2,2,2,4,0.59,1,2,1,1
89538,1,2,1,1,2,1,2,2,2,99,NA,9,2,99,1
89539,1,1,2,2,2,2,1,2,1,3,0.46,1,2,1,1
89540,1,2,2,2,2,2,2,2,2,3,0.81,1,2,1,1
89541,1,2,2,2,2,2,2,2,2,1,0,1,2,1,3
89542,1,2,2,2,2,2,2,2,2,6,2.63,3,2,1,1
89543,2,2,2,2,2,1,2,2,2,3,0.82,1,2,3,3
89544,1,2,2,1,2,1,1,2,2,99,NA,1,2,2,1
89545,2,1,2,2,2,2,2,2,1,3,0.66,1,2,1,1
89546,1,2,1,1,1,2,2,1,1,12,5,3,1,NA,1
89547,1,2,2,2,2,2,2,2,1,1,0,1,2,1,1
89548,1,2,2,2,2,2,2,2,1,99,NA,1,2,1,7
89549,1,2,2,2,2,2,1,2,1,3,0.42,1,2,77,1
89550,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
89551,1,2,1,2,1,2,2,2,2,8,3,3,2,4,1
89552,1,2,2,2,2,2,2,2,2,6,1.24,1,2,4,1
89553,1,2,2,2,2,2,2,1,2,9,3.77,3,1,NA,1
89554,1,2,2,2,2,2,2,1,2,8,2.23,3,1,NA,1
89555,1,2,2,2,2,2,2,2,2,9,2.57,3,1,NA,1
89556,1,2,2,2,2,2,1,2,2,4,0.9,1,2,1,1
89557,2,2,1,2,2,2,2,2,2,3,0.67,1,2,1,1
89558,2,2,2,1,2,2,2,2,2,2,0.18,1,2,1,1
89559,1,2,2,2,2,2,2,2,2,4,0.59,1,2,1,1
89560,2,2,1,2,2,2,2,2,2,3,0.9,1,2,2,1
89561,1,2,2,2,2,2,2,2,2,99,NA,3,2,1,1
89562,1,2,2,2,2,2,2,2,2,2,0.61,1,2,1,3
89563,2,2,1,2,2,2,2,2,2,6,1.5,2,2,1,1
89564,1,1,1,1,2,1,1,2,1,7,1.63,2,2,1,1
89565,1,2,1,2,2,2,2,1,2,8,3.01,3,2,2,1
89566,7,7,7,2,1,2,2,7,2,77,NA,3,7,NA,1
89567,1,2,2,2,2,2,2,2,2,10,3.58,3,2,1,1
89568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89569,1,2,2,2,2,2,1,2,2,4,0.32,1,2,1,1
89570,1,1,2,2,2,2,2,2,2,5,2.04,3,2,1,1
89571,1,2,2,2,2,2,1,2,2,2,0.3,1,2,1,1
89572,2,2,1,2,1,2,2,2,2,6,2.1,3,2,1,1
89573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89574,1,2,2,2,2,2,2,2,2,6,2.17,3,2,2,1
89575,1,2,2,2,2,2,2,2,2,5,2.02,3,2,1,1
89576,1,2,1,2,2,2,2,2,2,99,NA,3,2,1,1
89577,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
89578,1,2,2,2,2,2,2,2,2,8,1.69,2,2,2,1
89579,1,2,2,2,2,2,2,2,2,12,5,3,2,2,1
89580,1,2,2,2,2,2,2,2,2,4,0.96,1,2,1,1
89581,1,2,2,2,2,2,2,1,2,11,5,3,1,NA,1
89582,1,1,2,2,2,2,2,1,2,9,5,3,2,3,1
89583,1,2,2,2,2,2,2,1,1,6,2.55,3,1,NA,1
89584,1,2,2,2,2,2,2,2,2,6,0.92,1,2,1,1
89585,2,2,1,2,2,2,2,2,2,3,1.07,1,2,1,1
89586,1,2,2,2,2,2,2,2,2,7,1.79,2,2,1,1
89587,2,2,1,2,2,2,2,2,2,2,0.72,1,2,3,3
89588,1,2,2,2,2,2,2,1,2,99,NA,9,1,NA,1
89589,1,2,2,2,2,2,2,2,2,6,2.73,3,2,2,1
89590,1,2,2,2,2,2,2,2,2,3,0.75,1,2,1,1
89591,1,2,1,1,2,2,2,2,2,5,0.59,1,2,1,1
89592,1,2,1,1,2,1,2,2,2,5,0.84,1,2,1,1
89593,1,2,1,2,2,1,1,2,2,5,0.66,1,2,1,1
89594,1,1,2,2,2,2,2,1,2,1,0.3,1,2,1,1
89595,1,2,2,2,2,2,2,2,1,12,5,3,1,NA,1
89596,2,2,1,2,2,2,2,2,2,99,NA,7,7,NA,1
89597,1,2,1,2,1,1,2,9,2,99,NA,9,2,1,2
89598,1,2,2,2,2,2,2,2,2,77,NA,7,1,NA,1
89599,2,2,1,1,2,2,2,2,2,3,1.18,1,2,1,3
89600,1,2,2,2,2,2,2,2,2,6,0.88,1,2,1,1
89601,1,2,2,2,2,2,2,2,2,4,0.81,1,2,1,1
89602,2,2,1,2,2,1,2,2,2,2,0.45,1,2,1,3
89603,1,2,2,2,2,2,2,2,2,9,2.11,3,2,4,1
89604,1,1,2,2,2,2,2,2,2,6,1.24,1,2,1,1
89605,2,2,2,2,2,2,2,2,2,1,0,1,2,1,3
89606,1,2,2,2,2,2,2,2,2,7,1.96,3,2,2,1
89607,1,1,2,2,2,2,2,2,2,7,1.52,2,2,1,1
89608,2,2,1,2,2,1,2,2,2,4,1.12,1,1,NA,1
89609,2,2,1,2,1,1,2,2,2,2,0.76,1,2,1,4
89610,1,2,2,2,2,2,2,2,2,4,0.68,1,2,1,1
89611,1,2,2,2,2,2,2,2,2,7,1.67,2,2,2,1
89612,1,1,2,2,2,2,2,1,1,12,5,3,2,5,1
89613,1,2,2,2,2,2,2,2,1,99,NA,9,2,1,1
89614,1,1,2,1,2,2,2,2,2,6,1.05,1,2,1,1
89615,1,2,2,2,2,2,2,2,2,9,2.03,3,1,NA,1
89616,1,2,2,2,2,2,2,2,2,7,2.21,3,2,1,1
89617,1,1,2,2,2,2,2,2,2,9,2.11,3,2,1,1
89618,1,2,2,2,2,2,2,2,2,10,5,3,2,5,1
89619,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
89620,1,2,2,2,2,2,2,2,2,3,0.82,1,2,1,1
89621,1,2,2,2,2,1,1,2,2,10,2.53,3,2,1,1
89622,1,2,2,2,2,2,2,2,2,12,5,3,2,3,1
89623,1,2,1,1,2,1,2,2,2,6,1.1,1,2,1,2
89624,1,2,2,2,2,2,1,2,2,99,NA,1,2,1,1
89625,1,2,2,2,2,2,2,2,2,4,0.89,1,2,1,3
89626,1,1,2,2,2,2,2,2,2,9,1.47,2,2,1,1
89627,1,2,2,2,2,2,2,2,2,7,1.48,2,2,1,1
89628,1,2,2,2,1,2,2,1,1,6,2.75,3,2,4,1
89629,1,2,2,2,2,2,2,2,2,3,0.6,1,2,1,7
89630,7,2,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,1
89631,1,2,2,1,1,2,2,2,2,5,0.64,1,2,1,1
89632,1,1,1,2,1,2,1,1,2,12,4.94,3,1,NA,1
89633,2,1,1,1,1,2,2,2,2,7,1.79,2,2,1,1
89634,1,2,2,2,2,2,1,2,2,1,0.12,1,2,1,1
89635,1,2,1,2,1,2,2,2,2,4,1.53,2,2,1,1
89636,1,1,1,2,1,2,2,1,2,11,5,3,1,NA,1
89637,2,2,2,2,2,2,1,2,2,4,0.53,1,2,1,8
89638,1,2,1,2,1,2,1,1,2,99,NA,3,9,NA,1
89639,1,2,2,2,2,2,2,2,1,8,2.39,3,2,1,1
89640,1,2,2,2,2,2,2,2,2,3,1.12,1,2,1,1
89641,1,2,2,2,2,2,2,2,2,6,2.65,3,1,NA,1
89642,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
89643,1,2,2,2,2,2,2,2,2,11,3.38,3,2,1,1
89644,1,2,2,2,2,2,2,2,2,4,1.53,2,9,NA,1
89645,1,2,2,2,2,2,2,2,2,7,2.26,3,2,4,1
89646,1,2,1,2,2,2,2,2,2,4,0.68,1,2,1,1
89647,1,2,2,2,2,2,2,2,2,6,1.24,1,2,1,1
89648,1,2,2,2,1,2,2,1,2,3,0.81,1,1,NA,1
89649,1,1,2,2,2,1,2,1,2,11,4.45,3,1,NA,1
89650,1,2,1,1,1,1,1,2,2,99,NA,3,2,2,1
89651,1,2,2,2,2,2,2,2,2,4,1.21,1,2,1,1
89652,2,2,1,2,2,2,2,2,2,5,1.85,2,2,1,1
89653,1,2,2,2,2,2,2,2,2,4,0.59,1,2,1,1
89654,1,2,2,2,2,2,2,2,2,7,1.63,2,2,1,1
89655,9,2,1,1,1,9,2,9,2,99,NA,9,9,NA,4
89656,1,2,2,2,2,2,2,2,1,11,3.95,3,2,3,4
89657,1,2,2,1,2,2,2,1,2,12,5,3,1,NA,1
89658,1,2,2,2,2,2,2,2,2,99,NA,3,2,2,1
89659,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
89660,1,2,1,2,1,2,2,1,1,7,1.84,2,1,NA,1
89661,1,2,2,2,2,2,2,2,2,6,2.55,3,2,1,1
89662,1,2,2,2,2,2,2,2,2,5,2.04,3,2,1,1
89663,1,2,2,2,2,2,2,2,2,5,0.84,1,2,1,1
89664,1,1,2,2,2,2,2,1,2,12,3.09,3,1,NA,1
89665,1,2,2,2,2,2,2,1,2,9,2.47,3,1,NA,1
89666,2,2,2,2,2,1,2,2,2,2,0.76,1,2,1,4
89667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89668,1,2,2,2,2,2,2,2,2,10,2.53,3,2,1,1
89669,1,2,2,2,1,1,2,2,2,11,3.71,3,2,1,1
89670,1,2,2,2,1,2,2,1,2,11,2.87,3,1,NA,1
89671,1,2,1,2,2,2,2,1,2,99,NA,1,2,3,1
89672,1,2,2,2,2,2,2,2,2,6,1.49,2,2,1,1
89673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89674,1,1,2,2,2,2,1,2,2,9,2.47,3,2,1,1
89675,1,2,2,2,2,2,2,2,2,4,0.79,1,2,1,1
89676,1,2,2,2,2,2,2,2,2,8,2.63,3,1,NA,1
89677,1,2,2,1,2,2,2,2,2,7,1.63,2,2,1,1
89678,1,2,2,2,2,2,2,2,2,77,NA,1,1,NA,1
89679,2,2,1,2,1,2,2,2,2,6,1.58,2,2,1,1
89680,1,2,1,2,1,2,2,2,2,6,1.23,1,2,1,1
89681,1,1,2,2,2,2,2,1,2,99,NA,3,1,NA,1
89682,1,1,2,2,2,2,2,2,2,3,0.59,1,2,1,1
89683,1,2,2,2,2,2,1,2,2,2,0.2,1,2,1,1
89684,1,2,2,2,2,2,2,2,2,7,1.83,2,2,1,1
89685,1,2,2,2,2,2,2,2,1,6,1.49,2,2,1,1
89686,1,2,2,2,2,2,2,2,2,4,0.96,1,2,77,1
89687,1,2,2,2,2,2,2,2,1,9,2.15,3,2,1,1
89688,7,2,7,2,2,2,2,2,2,NA,NA,NA,NA,NA,77
89689,1,2,2,2,2,2,2,2,2,3,0.9,1,2,1,1
89690,2,2,1,2,2,2,2,2,2,6,1.61,2,2,1,1
89691,1,2,2,2,2,2,2,2,2,10,2.67,3,1,NA,1
89692,2,2,1,2,2,2,2,2,2,2,0.78,1,2,1,9
89693,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
89694,2,2,1,2,2,2,2,1,2,6,2.45,3,1,NA,1
89695,1,2,2,2,2,2,2,2,2,5,1.19,1,2,1,1
89696,1,2,2,2,2,2,2,1,2,12,4.94,3,1,NA,1
89697,1,2,2,2,2,2,2,2,2,5,1.19,1,2,1,1
89698,2,2,1,1,2,2,2,2,2,6,1.87,3,2,1,1
89699,2,2,1,2,2,2,2,2,2,99,NA,9,2,1,8
89700,1,2,2,2,2,2,2,1,2,8,2.39,3,1,NA,1
89701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89702,1,2,2,2,2,2,2,2,2,4,0.86,1,2,1,1
89703,1,2,1,2,2,1,2,2,2,8,1.51,2,1,NA,1
89704,2,2,2,2,1,2,2,2,2,4,0.98,1,2,1,1
89705,1,1,2,2,2,2,2,2,1,8,1.51,2,2,1,1
89706,1,2,2,2,2,2,2,2,1,7,1.22,1,2,1,1
89707,1,1,1,2,2,1,1,2,1,7,1.9,3,2,1,6
89708,1,2,2,2,2,2,2,2,2,6,1.81,2,2,1,1
89709,1,2,2,2,2,2,2,1,2,10,4.49,3,1,NA,1
89710,1,2,1,1,2,2,2,2,2,6,0.92,1,2,1,1
89711,1,2,2,2,2,2,2,2,2,12,4.16,3,1,NA,1
89712,1,1,2,2,2,2,2,2,2,8,3.01,3,1,NA,1
89713,2,2,1,2,1,2,2,1,2,11,5,3,1,NA,1
89714,1,1,2,2,2,2,2,2,2,12,5,3,2,1,1
89715,1,2,2,2,2,2,2,2,1,8,2.13,3,2,1,1
89716,1,2,2,2,2,2,2,2,2,9,1.63,2,2,1,1
89717,1,2,2,2,1,2,2,1,2,12,5,3,1,NA,1
89718,1,1,2,2,2,2,2,1,2,11,2,3,1,NA,1
89719,1,2,2,2,2,2,2,2,1,7,1.35,2,2,1,1
89720,1,1,2,2,2,2,2,2,2,7,1.48,2,2,1,1
89721,2,2,1,2,2,2,2,2,2,2,0.61,1,2,1,3
89722,1,2,2,2,2,2,2,2,2,12,5,3,2,1,1
89723,1,2,2,2,2,2,2,2,1,11,3.8,3,2,1,1
89724,1,2,2,2,2,2,2,1,2,12,4.22,3,1,NA,1
89725,1,2,2,2,2,2,2,2,2,9,2.47,3,2,1,1
89726,1,2,2,2,2,2,2,1,2,11,5,3,1,NA,1
89727,1,2,2,1,2,2,2,2,2,7,1.48,2,2,1,1
89728,1,2,2,2,2,2,2,2,2,7,1.79,2,2,1,1
89729,1,2,2,2,2,2,2,1,2,9,5,3,1,NA,1
89730,1,2,2,2,2,2,2,2,1,3,0.49,1,2,1,1
89731,1,2,2,2,2,2,2,1,2,12,4.25,3,2,3,1
89732,1,2,2,2,2,2,2,2,2,8,2.26,3,1,NA,1
89733,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
89734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89735,1,2,2,2,2,2,2,2,2,7,3.54,3,2,2,1
89736,1,2,2,2,2,2,2,2,1,5,0.71,1,2,1,1
89737,1,2,2,2,2,2,2,2,2,99,NA,3,2,1,1
89738,1,2,2,2,2,2,2,2,2,6,1.24,1,2,1,1
89739,1,2,2,2,2,2,2,2,1,1,0,1,2,1,1
89740,2,2,2,2,2,2,2,2,1,3,0.75,1,2,1,1
89741,1,1,2,2,2,2,2,2,2,12,5,3,1,NA,1
89742,2,2,2,2,2,2,2,2,2,1,0,1,2,1,4
89743,1,2,2,2,2,2,2,1,1,12,5,3,1,NA,1
89744,1,2,2,2,2,2,2,2,1,5,1.01,1,2,1,2
89745,2,2,1,1,1,2,2,2,2,99,NA,9,9,NA,3
89746,1,2,2,2,2,1,2,2,2,7,1.1,1,2,1,1
89747,1,2,2,2,2,1,2,2,1,6,1.11,1,2,1,1
89748,1,2,2,2,2,2,2,2,2,7,1.79,2,2,1,2
89749,1,2,2,2,2,2,2,2,2,7,1.55,2,2,1,1
89750,1,1,2,2,2,2,2,2,2,8,1.23,1,2,1,1
89751,1,2,1,2,2,1,2,2,2,8,1.47,2,1,NA,1
89752,1,2,2,2,2,2,2,2,2,9,2.99,3,2,77,1
89753,1,1,2,2,2,2,2,1,2,12,5,3,2,4,1
89754,1,2,2,2,2,2,2,2,1,3,0.4,1,2,1,1
89755,1,9,2,2,2,2,2,2,2,99,NA,1,9,NA,2
89756,1,2,1,1,2,1,2,2,2,9,3.77,3,2,1,1
89757,1,2,2,2,2,2,2,1,2,9,2.11,3,1,NA,1
89758,2,1,2,2,2,2,1,2,2,2,0.3,1,2,1,4
89759,1,2,2,2,2,2,1,1,2,12,3.13,3,2,4,1
89760,1,2,2,2,2,2,2,2,2,9,2.03,3,2,1,1
89761,1,1,1,2,1,1,2,2,2,5,2.02,3,2,1,3
89762,1,2,2,2,2,2,2,2,2,99,NA,2,2,1,1
89763,1,2,2,2,2,2,2,2,1,11,3.87,3,2,1,1
89764,1,2,2,2,2,2,2,2,2,8,3.39,3,2,1,1
89765,1,2,2,2,2,2,2,2,2,8,1.69,2,2,1,1
89766,2,1,2,2,2,2,2,2,2,7,1.48,2,2,1,1
89767,1,2,2,2,2,2,2,2,2,7,0.73,1,2,1,1
89768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89769,1,2,2,2,2,2,2,2,2,99,NA,2,2,1,1
89770,2,2,1,1,1,2,1,2,2,8,1.98,3,2,1,1
