"seqn","ocd150","ocq180","ocq210","ocd231","ocd241","ocq260","ocq265","ocd270","ocq290g","ocq290q","ocq380","ocd390g","ocd391","ocd392","ocd395","ocq510","ocq520","ocq530","ocq540","ocq550","ocq560","ocq570","ocq580"
46918,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8,17,96,2,NA,2,NA,2,NA,2,NA
46919,1,21,2,8,16,1,1,18,2,NA,NA,1,5,21,192,2,NA,2,NA,2,NA,2,NA
46922,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,21,24,1,2,2,NA,2,NA,1,2
46924,1,20,2,9,22,1,2,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46925,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,14,17,84,2,NA,2,NA,2,NA,2,NA
46926,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,22,360,1,10,2,NA,2,NA,1,15
46927,1,40,NA,5,4,1,1,288,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,1
46928,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,22,240,2,NA,2,NA,1,20,1,20
46930,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46931,1,40,NA,14,14,1,3,216,2,NA,NA,2,NA,NA,NA,2,NA,1,5,2,NA,1,18
46933,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,14,12,240,2,NA,2,NA,2,NA,2,NA
46934,1,22,1,8,16,1,4,84,2,NA,NA,1,18,13,180,1,0,1,0,2,NA,1,15
46935,1,12,1,8,13,1,1,12,1,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46936,1,21,2,8,16,1,1,432,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46940,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,6,21,120,2,NA,1,20,2,NA,2,NA
46941,1,40,NA,18,14,1,1,192,2,NA,NA,2,NA,NA,NA,1,16,2,NA,2,NA,2,NA
46942,1,43,NA,7,17,1,1,36,1,2,NA,1,4,21,240,1,2,2,NA,1,3,1,20
46944,1,55,NA,10,9,1,5,4,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46945,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,396,NA,NA,NA,NA,NA,NA,NA,NA
46948,1,30,1,13,9,1,5,144,1,2,NA,2,NA,NA,NA,1,1,1,1,1,1,2,NA
46949,1,12,2,18,16,99,2,8,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46950,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,20,14,360,2,NA,2,NA,2,NA,1,30
46951,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,22,360,2,NA,2,NA,1,30,2,NA
46952,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,14,16,24,2,NA,2,NA,2,NA,2,NA
46953,1,48,NA,8,14,1,2,2,2,NA,NA,1,19,22,18,1,3,2,NA,1,2,1,1
46954,1,45,NA,10,16,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46955,1,50,NA,4,19,5,1,300,2,NA,NA,1,19,6,300,2,NA,2,NA,2,NA,2,NA
46957,1,40,NA,16,10,1,1,84,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46958,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,18,13,9,2,NA,2,NA,2,NA,2,NA
46961,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,20,14,480,2,NA,2,NA,2,NA,1,40
46962,1,65,NA,4,19,1,1,168,2,NA,NA,2,NA,NA,NA,1,20,1,15,1,20,1,20
46963,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,240,NA,NA,NA,NA,NA,NA,NA,NA
46965,1,32,2,8,16,1,3,3,2,NA,NA,1,6,21,60,2,NA,2,NA,2,NA,2,NA
46966,1,40,NA,15,17,3,1,2,2,NA,NA,1,8,17,60,1,0,2,NA,2,NA,2,NA
46968,1,40,NA,16,11,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46969,1,35,NA,8,16,1,4,10,1,1,NA,1,6,21,240,2,NA,2,NA,2,NA,1,12
46971,1,39,NA,8,16,1,1,228,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,19
46972,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,17,336,2,NA,2,NA,2,NA,2,NA
46973,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,19,15,144,2,NA,2,NA,2,NA,2,NA
46975,1,45,NA,8,14,1,1,60,2,NA,NA,1,8,16,240,1,2,2,NA,2,NA,2,NA
46976,1,37,NA,21,17,4,1,180,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46977,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,8,24,1,3,1,3,2,NA,2,NA
46979,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,17,180,2,NA,2,NA,2,NA,2,NA
46980,1,40,NA,16,14,1,2,6,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46982,1,39,NA,15,13,1,1,240,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46983,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,20,240,2,NA,2,NA,2,NA,2,NA
46984,1,35,NA,12,16,5,4,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46985,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46987,1,38,NA,5,21,1,2,408,2,NA,NA,2,NA,NA,NA,1,34,2,NA,1,34,1,34
46988,1,52,NA,19,21,1,1,36,2,NA,NA,1,4,19,180,9,NA,1,15,2,NA,1,5
46989,1,70,NA,14,14,1,1,7,1,2,NA,2,NA,NA,NA,1,5,1,5,2,NA,2,NA
46990,1,48,NA,15,2,1,1,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46991,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,432,NA,NA,NA,NA,NA,NA,NA,NA
46992,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,21,192,2,NA,2,NA,1,16,1,16
46994,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,13,7,2,NA,1,0,2,NA,2,NA
46995,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,228,2,NA,2,NA,2,NA,2,NA
46996,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,17,240,2,NA,2,NA,2,NA,2,NA
46997,1,30,1,19,15,5,1,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
46998,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47001,1,39,NA,4,4,1,1,6,1,1,NA,2,NA,NA,NA,1,0,2,NA,2,NA,2,NA
47002,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,19,96,1,8,1,22,1,2,1,1
47003,1,40,NA,8,21,1,1,0,2,NA,NA,1,4,21,48,2,NA,2,NA,2,NA,2,NA
47004,1,65,NA,14,1,1,1,180,2,NA,NA,2,NA,NA,NA,1,20,2,NA,1,15,2,NA
47005,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,9,22,144,1,8,2,NA,1,12,1,8
47006,1,40,NA,12,1,1,1,12,2,NA,NA,1,8,2,60,2,NA,2,NA,2,NA,2,NA
47007,1,40,NA,19,17,1,3,72,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47010,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,21,12,60,1,1,2,NA,2,NA,1,1
47011,1,20,2,18,13,1,1,1,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47012,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,408,2,NA,2,NA,2,NA,2,NA
47014,1,40,NA,9,19,1,2,48,2,NA,NA,1,8,10,408,1,4,2,NA,2,NA,2,NA
47015,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,21,540,NA,NA,NA,NA,NA,NA,NA,NA
47019,1,99999,9,18,14,99,1,4,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,4
47024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47025,1,24,1,12,17,1,1,10,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,0
47026,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,48,NA,NA,NA,NA,NA,NA,NA,NA
47028,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,4,19,396,1,33,2,NA,2,NA,2,NA
47030,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16,228,NA,NA,NA,NA,NA,NA,NA,NA
47031,1,20,2,14,14,1,2,2,2,NA,NA,1,11,17,120,2,NA,2,NA,2,NA,2,NA
47033,1,40,NA,5,21,1,1,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,8
47035,1,40,NA,11,16,1,1,18,2,NA,NA,1,14,14,48,1,5,1,5,1,4,1,4
47036,1,24,2,8,16,1,2,18,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47039,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47040,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,18,13,12,2,NA,2,NA,2,NA,2,NA
47041,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47042,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,6,144,2,NA,2,NA,2,NA,2,NA
47044,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47045,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,19,12,2,NA,2,NA,2,NA,2,NA
47046,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,16,10,168,2,NA,2,NA,2,NA,2,NA
47047,1,50,NA,8,16,1,5,2,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47048,1,40,NA,21,15,4,1,5,2,NA,NA,1,8,19,36,1,6,1,6,2,NA,1,6
47049,1,70,NA,9,22,1,1,12,1,3,NA,2,NA,NA,NA,1,1,2,NA,1,1,1,0
47050,1,50,NA,5,21,99,2,0,1,5,NA,2,NA,NA,NA,1,1,1,1,2,NA,2,NA
47052,1,39,NA,18,16,1,3,10,2,NA,NA,2,NA,NA,NA,2,NA,1,0,2,NA,2,NA
47053,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,21,20,84,1,5,2,NA,2,NA,2,NA
47055,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,16,84,1,7,2,NA,2,NA,2,NA
47056,1,50,NA,6,21,99,3,2,1,1,NA,1,16,17,4,2,NA,1,1,2,NA,2,NA
47057,1,60,NA,4,22,4,1,324,2,NA,NA,2,NA,NA,NA,1,27,1,30,1,30,1,30
47060,1,45,NA,19,21,1,1,24,2,NA,NA,2,NA,NA,NA,1,8,1,10,1,8,1,10
47062,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8,16,12,2,NA,1,1,2,NA,2,NA
47063,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,17,48,2,NA,2,NA,2,NA,2,NA
47064,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,16,11,24,2,NA,2,NA,2,NA,2,NA
47068,1,27,2,16,13,4,2,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47069,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,19,240,9,NA,2,NA,2,NA,1,20
47070,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,18,13,480,NA,NA,NA,NA,NA,NA,NA,NA
47071,1,16,2,17,13,1,1,72,1,6,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47072,1,60,NA,16,11,1,1,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47073,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,300,2,NA,2,NA,1,25,2,NA
47074,1,40,NA,4,19,1,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47075,1,15,2,18,13,1,2,36,1,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,1
47077,1,40,NA,6,16,1,1,7,2,NA,NA,1,9,22,36,1,4,1,5,1,3,1,3
47083,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,13,48,2,NA,2,NA,2,NA,2,NA
47084,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,4,19,132,1,11,2,NA,2,NA,2,NA
47085,1,20,2,19,15,1,2,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47086,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,22,13,120,NA,NA,NA,NA,NA,NA,NA,NA
47087,2,NA,1,21,17,3,1,192,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,5,2,NA
47093,2,NA,2,15,17,3,4,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47095,1,5,2,4,19,5,5,5,2,NA,NA,1,4,19,360,1,30,1,30,1,5,1,30
47096,1,35,NA,8,16,5,5,168,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47097,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,10,20,480,1,40,2,NA,2,NA,2,NA
47098,1,40,NA,19,20,1,1,7,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47099,1,40,NA,18,13,1,4,4,1,1,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,2
47105,1,40,NA,11,17,1,1,2,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47106,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,6,312,2,NA,2,NA,2,NA,2,NA
47109,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,9,22,24,1,5,2,NA,2,NA,1,2
47111,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,14,14,240,1,40,1,40,1,40,1,40
47114,1,65,NA,10,9,1,1,18,1,1,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47115,1,24,2,21,8,4,4,180,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47116,1,60,NA,11,1,1,1,72,2,NA,NA,2,NA,NA,NA,1,10,2,NA,1,3,1,10
47117,1,6,1,5,1,1,1,84,1,1,NA,1,5,1,84,1,4,1,2,1,7,1,4
47119,2,NA,1,13,2,5,5,13,2,NA,NA,2,NA,NA,NA,1,1,2,NA,1,9,2,NA
47120,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,13,7,60,2,NA,2,NA,2,NA,2,NA
47121,1,37,NA,7,22,1,1,180,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47126,1,45,NA,10,20,1,1,5,2,NA,NA,1,18,13,12,2,NA,2,NA,1,1,1,1
47127,1,48,NA,8,16,1,1,7,2,NA,NA,2,NA,NA,NA,1,0,2,NA,1,2,2,NA
47129,1,35,NA,8,16,1,1,17,2,NA,NA,2,NA,NA,NA,2,NA,1,1,2,NA,2,NA
47130,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47132,1,40,NA,15,8,4,1,156,2,NA,NA,1,6,4,300,1,25,1,10,1,8,1,5
47135,1,20,2,8,16,1,2,6,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47136,1,40,NA,16,15,1,1,10,2,NA,NA,1,20,14,120,2,NA,2,NA,2,NA,1,10
47137,1,35,NA,12,1,1,1,12,2,NA,NA,1,5,21,60,1,5,2,NA,2,NA,1,5
47139,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,14,14,8,2,NA,2,NA,2,NA,2,NA
47141,1,40,NA,14,12,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47144,1,40,NA,16,15,5,1,60,2,NA,NA,1,11,2,84,2,NA,2,NA,2,NA,2,NA
47145,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,17,300,2,NA,2,NA,2,NA,2,NA
47146,1,50,NA,4,19,1,1,48,2,NA,NA,2,NA,NA,NA,1,5,2,NA,1,7,1,6
47147,1,40,NA,8,16,1,1,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47149,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47150,1,48,NA,4,19,1,1,84,2,NA,NA,2,NA,NA,NA,2,NA,1,10,2,NA,2,NA
47151,1,40,NA,16,17,1,2,156,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47152,1,12,2,20,14,1,1,8,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,1
47154,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,21,8,240,2,NA,2,NA,2,NA,2,NA
47155,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47156,1,21,2,8,16,1,1,204,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47157,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,16,516,2,NA,2,NA,2,NA,2,NA
47158,1,45,NA,15,8,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47159,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,13,168,1,3,1,14,1,4,1,2
47162,1,65,NA,5,21,1,1,0,1,1,NA,2,NA,NA,NA,1,6,1,6,1,6,1,6
47163,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,540,NA,NA,NA,NA,NA,NA,NA,NA
47164,1,15,2,15,1,1,2,12,2,NA,NA,1,8,16,18,2,NA,2,NA,2,NA,2,NA
47167,1,30,2,18,13,5,1,360,2,NA,NA,2,NA,NA,NA,2,NA,1,35,2,NA,1,35
47169,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,19,120,1,10,1,5,2,NA,1,2
47170,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47172,1,60,NA,11,16,1,5,1,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47173,1,44,NA,4,17,5,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47175,1,60,NA,5,1,1,5,60,2,NA,NA,2,NA,NA,NA,1,2,2,NA,2,NA,2,NA
47176,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,20,480,1,40,2,NA,1,40,1,40
47177,1,70,NA,9,22,1,5,2,2,NA,NA,1,8,16,48,1,2,2,NA,1,3,2,NA
47179,1,48,NA,5,1,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47180,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47181,1,45,NA,5,21,1,1,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47183,1,35,NA,12,16,1,5,36,2,NA,NA,1,10,9,120,2,NA,2,NA,2,NA,2,NA
47184,1,42,NA,4,19,1,1,8,2,NA,NA,2,NA,NA,NA,1,8,2,NA,2,NA,1,5
47186,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,15,264,2,NA,2,NA,2,NA,2,NA
47190,1,24,2,16,20,1,1,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,25
47191,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,19,360,1,8,2,NA,1,4,1,6
47193,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47197,1,15,2,8,16,1,2,3,2,NA,NA,1,18,16,12,2,NA,2,NA,2,NA,2,NA
47201,1,40,NA,5,21,1,1,24,2,NA,NA,2,NA,NA,NA,1,4,1,4,1,4,1,4
47202,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,18,13,168,1,1,2,NA,2,NA,1,10
47203,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,2,480,2,NA,2,NA,2,NA,2,NA
47204,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,18,16,36,1,4,2,NA,2,NA,1,4
47205,1,87,NA,16,14,1,1,84,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47206,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,16,11,216,2,NA,2,NA,2,NA,2,NA
47209,1,50,NA,3,2,1,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47210,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,432,NA,NA,NA,NA,NA,NA,NA,NA
47212,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,18,13,204,2,NA,1,17,2,NA,2,NA
47213,1,40,NA,9,22,1,1,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47215,1,45,NA,19,20,1,1,60,1,8,NA,1,1,18,204,1,1,1,7,1,5,1,3
47216,1,48,NA,8,16,1,1,84,2,NA,NA,2,NA,NA,NA,2,NA,1,34,2,NA,1,2
47217,1,45,NA,4,19,1,1,24,1,1,NA,2,NA,NA,NA,1,1,2,NA,2,NA,1,1
47222,1,35,NA,19,21,1,1,60,2,NA,NA,1,14,14,180,2,NA,2,NA,2,NA,1,15
47223,1,40,NA,14,14,1,1,144,2,NA,NA,2,NA,NA,NA,1,12,2,NA,2,NA,1,12
47224,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,15,14,120,1,3,2,NA,2,NA,2,NA
47226,1,40,NA,5,21,1,1,36,2,NA,NA,1,18,2,120,1,10,2,NA,2,NA,1,3
47227,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,300,2,NA,2,NA,2,NA,2,NA
47228,1,40,NA,19,20,1,1,2,2,NA,NA,1,8,22,12,2,NA,2,NA,2,NA,2,NA
47229,1,5,2,18,13,1,2,11,2,NA,NA,1,9,15,24,2,NA,2,NA,1,2,2,NA
47230,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,1,504,2,NA,2,NA,2,NA,2,NA
47231,1,40,NA,4,19,1,1,36,1,8,NA,2,NA,NA,NA,2,NA,2,NA,1,16,2,NA
47232,1,40,NA,13,2,1,1,396,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47233,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47234,1,10,2,13,17,1,4,3,2,NA,NA,1,18,13,18,1,0,2,NA,2,NA,2,NA
47238,1,40,NA,5,22,1,1,4,2,NA,NA,1,5,22,12,1,1,2,NA,1,1,1,1
47241,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,20,15,36,2,NA,2,NA,2,NA,2,NA
47243,1,28,2,8,16,5,1,264,2,NA,NA,1,21,12,204,1,5,1,5,2,NA,1,5
47244,1,60,NA,9,22,1,4,108,1,1,NA,2,NA,NA,NA,1,9,2,NA,1,9,2,NA
47245,1,53,NA,14,22,1,1,1,2,NA,NA,2,NA,NA,NA,1,0,1,0,1,0,1,0
47246,2,NA,2,8,16,1,1,84,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47247,1,40,NA,4,19,5,1,84,2,NA,NA,2,NA,NA,NA,1,11,1,10,1,1,1,0
47248,1,30,1,8,22,1,1,13,2,NA,NA,2,NA,NA,NA,1,1,2,NA,2,NA,2,NA
47251,1,25,2,8,17,5,1,36,1,4,NA,2,NA,NA,NA,2,NA,2,NA,1,3,1,3
47252,1,70,NA,9,22,1,5,60,1,11,NA,2,NA,NA,NA,1,6,2,NA,1,17,1,6
47253,1,40,NA,16,10,1,1,24,2,NA,NA,1,16,10,60,2,NA,2,NA,2,NA,2,NA
47254,1,50,NA,9,22,1,1,228,2,NA,NA,2,NA,NA,NA,1,19,1,11,2,NA,2,NA
47255,1,40,NA,18,13,1,4,6,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47256,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,22,216,2,NA,2,NA,2,NA,2,NA
47257,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47258,1,40,NA,9,17,2,2,480,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47259,1,40,NA,5,4,1,1,120,2,NA,NA,2,NA,NA,NA,2,NA,1,1,1,0,1,10
47261,1,40,NA,18,13,1,1,60,1,6,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
47262,1,40,NA,8,21,1,1,24,2,NA,NA,1,8,16,180,2,NA,1,2,2,NA,2,NA
47264,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,21,12,NA,NA,NA,NA,NA,NA,NA,NA
47265,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47269,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47270,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,18,13,24,2,NA,1,2,2,NA,2,NA
47271,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,10,216,NA,NA,NA,NA,NA,NA,NA,NA
47272,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,4,456,2,NA,2,NA,2,NA,1,0
47273,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,19,156,1,13,2,NA,2,NA,2,NA
47274,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,11,17,120,2,NA,2,NA,2,NA,2,NA
47276,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,17,36,2,NA,2,NA,2,NA,2,NA
47277,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,22,360,2,NA,2,NA,2,NA,2,NA
47280,1,39,NA,16,11,1,5,288,1,1,NA,2,NA,NA,NA,1,6,2,NA,2,NA,2,NA
47281,1,102,NA,5,19,1,5,324,2,NA,NA,2,NA,NA,NA,1,27,1,40,1,40,1,30
